datum;temperatuur (C) [43077310];windsnelheid (m/s) [43077310];windrichting (graden) [43077310];relatieve vochtigheid  (%) [43077310];luchtdruk (hPa) [43077310]
2017-04-01T13:20:00;12.2;1.2;206;86;1012.0
2017-04-01T13:30:00;12.5;1.2;235;84;1012.1
2017-04-01T13:40:00;-;-;-;-;-
2017-04-01T13:50:00;12.8;1.2;237;80;1012.2
2017-04-01T14:00:00;12.9;1.2;202;79;1012.2
2017-04-01T14:10:00;-;-;-;-;-
2017-04-01T14:20:00;12.7;1.6;209;77;1012.3
2017-04-01T14:30:00;12.8;1.2;213;76;1012.3
2017-04-01T14:40:00;-;-;-;-;-
2017-04-01T14:50:00;12.9;0.8;247;77;1012.2
2017-04-01T15:00:00;13.3;0.4;285;75;1012.2
2017-04-01T15:10:00;-;-;-;-;-
2017-04-01T15:20:00;13.3;0.8;266;75;1012.1
2017-04-01T15:30:00;13.4;0.4;261;74;1012.1
2017-04-01T15:40:00;-;-;-;-;-
2017-04-01T15:50:00;13.3;0.8;306;74;1012.1
2017-04-01T16:00:00;13.3;0.4;240;75;1012.0
2017-04-01T16:10:00;-;-;-;-;-
2017-04-01T16:20:00;13.2;0.8;307;75;1012.0
2017-04-01T16:30:00;13.3;0.4;293;76;1012.0
2017-04-01T16:40:00;-;-;-;-;-
2017-04-01T16:50:00;13.2;0.8;300;75;1012.0
2017-04-01T17:00:00;13.3;0.8;250;75;1012.1
2017-04-01T17:10:00;-;-;-;-;-
2017-04-01T17:20:00;13.3;0.4;233;75;1012.0
2017-04-01T17:30:00;13.0;0.8;301;76;1012.1
2017-04-01T17:40:00;-;-;-;-;-
2017-04-01T17:50:00;12.9;0.4;318;76;1012.1
2017-04-01T18:00:00;12.9;0.4;321;76;1012.1
2017-04-01T18:10:00;-;-;-;-;-
2017-04-01T18:20:00;12.6;0.8;319;77;1012.2
2017-04-01T18:30:00;12.6;0.4;316;77;1012.4
2017-04-01T18:40:00;-;-;-;-;-
2017-04-01T18:50:00;12.5;0.4;275;77;1012.5
2017-04-01T19:00:00;12.4;-;259;77;1012.6
2017-04-01T19:10:00;-;-;-;-;-
2017-04-01T19:20:00;12.3;-;260;77;1012.8
2017-04-01T19:30:00;12.3;-;286;78;1012.8
2017-04-01T19:40:00;-;-;-;-;-
2017-04-01T19:50:00;12.2;-;285;78;1012.9
2017-04-01T20:00:00;12.2;-;285;78;1013.0
2017-04-01T20:10:00;12.1;-;286;79;1013.0
2017-04-01T20:20:00;-;-;-;-;-
2017-04-01T20:30:00;-;-;-;-;-
2017-04-01T20:40:00;-;-;-;-;-
2017-04-01T20:50:00;-;-;-;-;-
2017-04-01T21:00:00;11.8;-;0;80;1013.5
2017-04-01T21:10:00;-;-;-;-;-
2017-04-01T21:20:00;11.7;-;0;80;1013.6
2017-04-01T21:30:00;11.6;-;0;80;1013.7
2017-04-01T21:40:00;-;-;-;-;-
2017-04-01T21:50:00;11.6;-;0;81;1013.7
2017-04-01T22:00:00;11.4;-;0;81;1013.7
2017-04-01T22:10:00;-;-;-;-;-
2017-04-01T22:20:00;11.3;-;189;82;1013.7
2017-04-01T22:30:00;11.0;-;0;83;1013.8
2017-04-01T22:40:00;-;-;-;-;-
2017-04-01T22:50:00;10.8;0.4;196;84;1014.0
2017-04-01T23:00:00;10.8;-;196;84;1014.2
2017-04-01T23:10:00;-;-;-;-;-
2017-04-01T23:20:00;10.8;-;196;85;1014.3
2017-04-01T23:30:00;10.9;-;196;85;1014.3
2017-04-01T23:40:00;-;-;-;-;-
2017-04-01T23:50:00;10.8;-;0;85;1014.6
2017-04-02T00:00:00;10.8;-;0;85;1014.5
2017-04-02T00:10:00;-;-;-;-;-
2017-04-02T00:20:00;10.9;-;205;84;1014.6
2017-04-02T00:30:00;10.8;0.4;194;83;1014.7
2017-04-02T00:40:00;-;-;-;-;-
2017-04-02T00:50:00;10.7;-;0;83;1014.7
2017-04-02T01:00:00;10.7;-;0;83;1014.8
2017-04-02T01:10:00;-;-;-;-;-
2017-04-02T01:20:00;10.6;0.4;196;82;1014.9
2017-04-02T01:30:00;10.5;0.4;200;82;1014.9
2017-04-02T01:40:00;-;-;-;-;-
2017-04-02T01:50:00;10.5;0.4;200;83;1014.9
2017-04-02T02:00:00;10.4;0.8;214;83;1014.9
2017-04-02T02:10:00;-;-;-;-;-
2017-04-02T02:20:00;10.5;1.2;209;84;1015.0
2017-04-02T02:30:00;10.4;0.8;207;83;1015.0
2017-04-02T02:40:00;-;-;-;-;-
2017-04-02T02:50:00;10.3;0.8;218;84;1015.1
2017-04-02T03:00:00;10.2;0.8;207;85;1015.2
2017-04-02T03:10:00;-;-;-;-;-
2017-04-02T03:20:00;10.1;0.8;198;85;1015.4
2017-04-02T03:30:00;10.0;0.4;198;85;1015.6
2017-04-02T03:40:00;-;-;-;-;-
2017-04-02T03:50:00;9.8;0.8;199;86;1015.5
2017-04-02T04:00:00;9.6;0.4;196;87;1015.6
2017-04-02T04:10:00;-;-;-;-;-
2017-04-02T04:20:00;9.5;0.8;216;88;1015.8
2017-04-02T04:30:00;9.4;0.8;211;89;1015.8
2017-04-02T04:40:00;-;-;-;-;-
2017-04-02T04:50:00;9.4;0.8;227;89;1015.9
2017-04-02T05:00:00;9.3;0.4;227;89;1016.0
2017-04-02T05:10:00;-;-;-;-;-
2017-04-02T05:20:00;9.3;0.8;227;89;1016.1
2017-04-02T05:30:00;9.2;0.4;227;90;1016.2
2017-04-02T05:40:00;-;-;-;-;-
2017-04-02T05:50:00;9.2;0.4;227;90;1016.4
2017-04-02T06:00:00;9.1;0.4;209;91;1016.5
2017-04-02T06:10:00;-;-;-;-;-
2017-04-02T06:20:00;8.9;0.4;190;91;1016.6
2017-04-02T06:30:00;8.8;0.4;191;91;1016.7
2017-04-02T06:40:00;-;-;-;-;-
2017-04-02T06:50:00;8.8;-;190;92;1016.8
2017-04-02T07:00:00;8.7;-;190;92;1017.0
2017-04-02T07:10:00;-;-;-;-;-
2017-04-02T07:20:00;8.5;-;191;92;1017.3
2017-04-02T07:30:00;8.3;-;191;93;1017.5
2017-04-02T07:40:00;-;-;-;-;-
2017-04-02T07:50:00;8.3;-;191;93;1017.7
2017-04-02T08:00:00;8.6;0.4;192;94;1018.0
2017-04-02T08:10:00;-;-;-;-;-
2017-04-02T08:20:00;8.8;0.8;195;94;1018.2
2017-04-02T08:30:00;9.0;-;197;94;1018.4
2017-04-02T08:40:00;-;-;-;-;-
2017-04-02T08:50:00;-;-;-;-;-
2017-04-02T09:00:00;9.2;1.2;209;95;1018.8
2017-04-02T09:10:00;-;-;-;-;-
2017-04-02T09:20:00;9.4;0.8;209;95;1019.0
2017-04-02T09:30:00;9.8;0.4;202;95;1019.3
2017-04-02T09:40:00;-;-;-;-;-
2017-04-02T09:50:00;10.3;0.4;216;94;1019.4
2017-04-02T10:00:00;10.7;0.4;205;93;1019.6
2017-04-02T10:10:00;-;-;-;-;-
2017-04-02T10:20:00;11.3;0.4;212;91;1019.7
2017-04-02T10:30:00;11.8;0.4;287;89;1020.0
2017-04-02T10:40:00;-;-;-;-;-
2017-04-02T10:50:00;12.3;0.4;259;87;1020.2
2017-04-02T11:00:00;12.5;0.8;310;86;1020.4
2017-04-02T11:10:00;-;-;-;-;-
2017-04-02T11:20:00;13.3;0.4;256;82;1020.6
2017-04-02T11:30:00;14.0;0.4;230;79;1020.8
2017-04-02T11:40:00;-;-;-;-;-
2017-04-02T11:50:00;14.6;0.4;300;74;1020.9
2017-04-02T12:00:00;15.1;0.4;258;72;1020.9
2017-04-02T12:10:00;-;-;-;-;-
2017-04-02T12:20:00;15.3;0.8;238;70;1021.1
2017-04-02T12:30:00;15.3;0.8;299;69;1021.3
2017-04-02T12:40:00;-;-;-;-;-
2017-04-02T12:50:00;15.3;1.6;307;68;1021.4
2017-04-02T13:00:00;15.4;1.2;300;68;1021.6
2017-04-02T13:10:00;-;-;-;-;-
2017-04-02T13:20:00;15.1;1.6;308;73;1021.6
2017-04-02T13:30:00;15.5;0.8;291;69;1021.6
2017-04-02T13:40:00;-;-;-;-;-
2017-04-02T13:50:00;15.4;1.6;268;70;1021.7
2017-04-02T14:00:00;15.2;1.9;312;69;1021.8
2017-04-02T14:10:00;-;-;-;-;-
2017-04-02T14:20:00;15.2;1.6;294;70;1021.9
2017-04-02T14:30:00;-;-;-;-;-
2017-04-02T14:40:00;-;-;-;-;-
2017-04-02T14:50:00;-;-;-;-;-
2017-04-02T15:00:00;15.2;1.6;301;68;1022.3
2017-04-02T15:10:00;-;-;-;-;-
2017-04-02T15:20:00;15.0;1.9;315;68;1022.4
2017-04-02T15:30:00;14.9;1.9;299;70;1022.5
2017-04-02T15:40:00;-;-;-;-;-
2017-04-02T15:50:00;14.9;1.9;287;68;1022.6
2017-04-02T16:00:00;15.3;1.6;302;68;1022.8
2017-04-02T16:10:00;-;-;-;-;-
2017-04-02T16:20:00;15.1;1.9;331;68;1022.9
2017-04-02T16:30:00;14.8;1.6;302;71;1022.9
2017-04-02T16:40:00;-;-;-;-;-
2017-04-02T16:50:00;15.1;1.2;301;70;1023.0
2017-04-02T17:00:00;15.1;1.2;316;71;1023.1
2017-04-02T17:10:00;-;-;-;-;-
2017-04-02T17:20:00;14.7;1.6;314;70;1023.2
2017-04-02T17:30:00;14.4;1.6;340;71;1023.3
2017-04-02T17:40:00;-;-;-;-;-
2017-04-02T17:50:00;14.9;1.2;330;70;1023.4
2017-04-02T18:00:00;14.1;1.9;320;72;1023.4
2017-04-02T18:10:00;-;-;-;-;-
2017-04-02T18:20:00;14.1;1.6;344;72;1023.6
2017-04-02T18:30:00;13.8;1.9;335;72;1023.7
2017-04-02T18:40:00;-;-;-;-;-
2017-04-02T18:50:00;13.7;1.6;355;71;1023.9
2017-04-02T19:00:00;13.3;1.6;323;72;1024.0
2017-04-02T19:10:00;-;-;-;-;-
2017-04-02T19:20:00;13.0;1.6;322;73;1024.2
2017-04-02T19:30:00;12.3;1.6;320;75;1024.3
2017-04-02T19:40:00;-;-;-;-;-
2017-04-02T19:50:00;11.9;1.2;347;77;1024.4
2017-04-02T20:00:00;11.4;1.6;323;79;1024.5
2017-04-02T20:10:00;-;-;-;-;-
2017-04-02T20:20:00;10.9;1.2;321;81;1024.7
2017-04-02T20:30:00;10.5;0.8;324;83;1024.9
2017-04-02T20:40:00;-;-;-;-;-
2017-04-02T20:50:00;10.0;0.8;323;85;1025.1
2017-04-02T21:00:00;9.7;0.8;332;87;1025.3
2017-04-02T21:10:00;-;-;-;-;-
2017-04-02T21:20:00;9.4;0.8;316;88;1025.5
2017-04-02T21:30:00;9.3;0.4;308;89;1025.8
2017-04-02T21:40:00;-;-;-;-;-
2017-04-02T21:50:00;9.0;0.4;320;90;1025.9
2017-04-02T22:00:00;8.7;0.8;319;90;1026.0
2017-04-02T22:10:00;-;-;-;-;-
2017-04-02T22:20:00;8.5;0.8;321;92;1026.0
2017-04-02T22:30:00;8.4;0.8;329;92;1026.1
2017-04-02T22:40:00;-;-;-;-;-
2017-04-02T22:50:00;8.4;0.8;342;93;1026.2
2017-04-02T23:00:00;8.3;0.8;351;93;1026.4
2017-04-02T23:10:00;-;-;-;-;-
2017-04-02T23:20:00;8.1;0.8;356;94;1026.6
2017-04-02T23:30:00;7.9;0.8;2;94;1026.6
2017-04-02T23:40:00;-;-;-;-;-
2017-04-02T23:50:00;7.8;0.8;346;94;1026.7
2017-04-03T00:00:00;7.7;0.8;342;95;1026.8
2017-04-03T00:10:00;-;-;-;-;-
2017-04-03T00:20:00;7.6;0.4;318;95;1026.9
2017-04-03T00:30:00;7.3;0.8;322;95;1027.0
2017-04-03T00:40:00;-;-;-;-;-
2017-04-03T00:50:00;7.1;0.4;358;95;1027.1
2017-04-03T01:00:00;-;-;-;-;-
2017-04-03T01:10:00;-;-;-;-;-
2017-04-03T01:20:00;-;-;-;-;-
2017-04-03T01:30:00;-;-;-;-;-
2017-04-03T01:40:00;-;-;-;-;-
2017-04-03T01:50:00;-;-;-;-;-
2017-04-03T02:00:00;-;-;-;-;-
2017-04-03T02:10:00;-;-;-;-;-
2017-04-03T02:20:00;-;-;-;-;-
2017-04-03T02:30:00;-;-;-;-;-
2017-04-03T02:40:00;-;-;-;-;-
2017-04-03T02:50:00;-;-;-;-;-
2017-04-03T03:00:00;-;-;-;-;-
2017-04-03T03:10:00;-;-;-;-;-
2017-04-03T03:20:00;-;-;-;-;-
2017-04-03T03:30:00;-;-;-;-;-
2017-04-03T03:40:00;-;-;-;-;-
2017-04-03T03:50:00;-;-;-;-;-
2017-04-03T04:00:00;-;-;-;-;-
2017-04-03T04:10:00;-;-;-;-;-
2017-04-03T04:20:00;-;-;-;-;-
2017-04-03T04:30:00;-;-;-;-;-
2017-04-03T04:40:00;-;-;-;-;-
2017-04-03T04:50:00;-;-;-;-;-
2017-04-03T05:00:00;-;-;-;-;-
2017-04-03T05:10:00;-;-;-;-;-
2017-04-03T05:20:00;-;-;-;-;-
2017-04-03T05:30:00;-;-;-;-;-
2017-04-03T05:40:00;-;-;-;-;-
2017-04-03T05:50:00;-;-;-;-;-
2017-04-03T06:00:00;-;-;-;-;-
2017-04-03T06:10:00;-;-;-;-;-
2017-04-03T06:20:00;-;-;-;-;-
2017-04-03T06:30:00;-;-;-;-;-
2017-04-03T06:40:00;-;-;-;-;-
2017-04-03T06:50:00;-;-;-;-;-
2017-04-03T07:00:00;-;-;-;-;-
2017-04-03T07:10:00;-;-;-;-;-
2017-04-03T07:20:00;-;-;-;-;-
2017-04-03T07:30:00;-;-;-;-;-
2017-04-03T07:40:00;-;-;-;-;-
2017-04-03T07:50:00;-;-;-;-;-
2017-04-03T08:00:00;-;-;-;-;-
2017-04-03T08:10:00;-;-;-;-;-
2017-04-03T08:20:00;-;-;-;-;-
2017-04-03T08:30:00;-;-;-;-;-
2017-04-03T08:40:00;-;-;-;-;-
2017-04-03T08:50:00;-;-;-;-;-
2017-04-03T09:00:00;-;-;-;-;-
2017-04-03T09:10:00;-;-;-;-;-
2017-04-03T09:20:00;-;-;-;-;-
2017-04-03T09:30:00;-;-;-;-;-
2017-04-03T09:40:00;-;-;-;-;-
2017-04-03T09:50:00;-;-;-;-;-
2017-04-03T10:00:00;7.8;0.8;112;97;1028.4
2017-04-03T10:10:00;-;-;-;-;-
2017-04-03T10:20:00;7.9;0.8;75;96;1028.5
2017-04-03T10:30:00;8.1;0.4;129;96;1028.6
2017-04-03T10:40:00;-;-;-;-;-
2017-04-03T10:50:00;8.2;0.4;144;95;1028.7
2017-04-03T11:00:00;8.2;-;128;95;1028.7
2017-04-03T11:10:00;-;-;-;-;-
2017-04-03T11:20:00;8.4;-;328;94;1028.6
2017-04-03T11:30:00;8.7;-;166;93;1028.6
2017-04-03T11:40:00;-;-;-;-;-
2017-04-03T11:50:00;8.9;0.4;149;93;1028.6
2017-04-03T12:00:00;9.2;0.4;53;91;1028.6
2017-04-03T12:10:00;-;-;-;-;-
2017-04-03T12:20:00;9.7;0.4;131;90;1028.5
2017-04-03T12:30:00;9.7;0.4;127;88;1028.6
2017-04-03T12:40:00;-;-;-;-;-
2017-04-03T12:50:00;10.3;0.4;81;86;1028.5
2017-04-03T13:00:00;10.4;0.4;179;84;1028.4
2017-04-03T13:10:00;-;-;-;-;-
2017-04-03T13:20:00;10.8;0.4;90;84;1028.3
2017-04-03T13:30:00;10.8;0.4;173;83;1028.3
2017-04-03T13:40:00;-;-;-;-;-
2017-04-03T13:50:00;10.8;0.8;121;83;1028.2
2017-04-03T14:00:00;11.7;0.8;172;81;1028.2
2017-04-03T14:10:00;-;-;-;-;-
2017-04-03T14:20:00;12.2;0.8;83;79;1028.1
2017-04-03T14:30:00;12.6;0.8;146;77;1027.9
2017-04-03T14:40:00;-;-;-;-;-
2017-04-03T14:50:00;-;-;-;-;-
2017-04-03T15:00:00;12.7;0.8;189;75;1027.7
2017-04-03T15:10:00;-;-;-;-;-
2017-04-03T15:20:00;12.7;0.8;172;75;1027.5
2017-04-03T15:30:00;13.5;0.4;156;72;1027.4
2017-04-03T15:40:00;-;-;-;-;-
2017-04-03T15:50:00;14.3;0.4;108;70;1027.3
2017-04-03T16:00:00;14.7;0.4;109;69;1027.3
2017-04-03T16:10:00;-;-;-;-;-
2017-04-03T16:20:00;14.8;0.8;171;69;1027.1
2017-04-03T16:30:00;15.5;0.8;137;64;1027.0
2017-04-03T16:40:00;-;-;-;-;-
2017-04-03T16:50:00;15.6;0.8;52;65;1026.9
2017-04-03T17:00:00;16.2;0.4;145;61;1026.7
2017-04-03T17:10:00;15.9;0.8;73;63;1026.6
2017-04-03T17:20:00;-;-;-;-;-
2017-04-03T17:30:00;-;-;-;-;-
2017-04-03T17:40:00;-;-;-;-;-
2017-04-03T17:50:00;-;-;-;-;-
2017-04-03T18:00:00;15.9;0.4;140;63;1026.1
2017-04-03T18:10:00;-;-;-;-;-
2017-04-03T18:20:00;15.6;0.4;202;63;1026.1
2017-04-03T18:30:00;15.2;0.4;174;63;1026.0
2017-04-03T18:40:00;-;-;-;-;-
2017-04-03T18:50:00;14.8;0.4;202;65;1026.0
2017-04-03T19:00:00;15.1;0.4;193;64;1025.9
2017-04-03T19:10:00;-;-;-;-;-
2017-04-03T19:20:00;15.2;0.4;167;63;1025.8
2017-04-03T19:30:00;14.7;0.4;123;63;1025.8
2017-04-03T19:40:00;-;-;-;-;-
2017-04-03T19:50:00;14.6;0.4;87;64;1025.7
2017-04-03T20:00:00;14.3;0.4;109;63;1025.7
2017-04-03T20:10:00;-;-;-;-;-
2017-04-03T20:20:00;14.2;-;125;65;1025.7
2017-04-03T20:30:00;13.8;0.4;137;66;1025.8
2017-04-03T20:40:00;-;-;-;-;-
2017-04-03T20:50:00;13.4;0.4;171;68;1025.8
2017-04-03T21:00:00;13.2;-;171;68;1025.8
2017-04-03T21:10:00;-;-;-;-;-
2017-04-03T21:20:00;13.2;-;171;69;1025.8
2017-04-03T21:30:00;13.1;-;171;70;1025.9
2017-04-03T21:40:00;-;-;-;-;-
2017-04-03T21:50:00;12.8;-;171;70;1025.9
2017-04-03T22:00:00;12.7;-;171;71;1025.9
2017-04-03T22:10:00;-;-;-;-;-
2017-04-03T22:20:00;12.4;-;171;73;1025.7
2017-04-03T22:30:00;12.2;-;161;75;1025.6
2017-04-03T22:40:00;-;-;-;-;-
2017-04-03T22:50:00;11.9;-;155;78;1025.6
2017-04-03T23:00:00;11.7;0.4;125;79;1025.5
2017-04-03T23:10:00;-;-;-;-;-
2017-04-03T23:20:00;11.4;0.4;137;81;1025.5
2017-04-03T23:30:00;11.3;0.4;112;82;1025.3
2017-04-03T23:40:00;-;-;-;-;-
2017-04-03T23:50:00;11.2;-;104;82;1025.4
2017-04-04T00:00:00;11.1;0.4;125;83;1025.4
2017-04-04T00:10:00;-;-;-;-;-
2017-04-04T00:20:00;11.1;0.4;119;83;1025.4
2017-04-04T00:30:00;11.0;0.4;131;82;1025.4
2017-04-04T00:40:00;-;-;-;-;-
2017-04-04T00:50:00;10.9;0.8;130;82;1025.3
2017-04-04T01:00:00;10.8;0.8;125;82;1025.3
2017-04-04T01:10:00;-;-;-;-;-
2017-04-04T01:20:00;10.7;0.4;139;83;1025.3
2017-04-04T01:30:00;10.6;0.8;129;83;1025.1
2017-04-04T01:40:00;-;-;-;-;-
2017-04-04T01:50:00;10.6;0.8;131;84;1025.2
2017-04-04T02:00:00;10.6;0.8;141;84;1025.1
2017-04-04T02:10:00;-;-;-;-;-
2017-04-04T02:20:00;10.7;0.4;148;83;1024.9
2017-04-04T02:30:00;10.7;0.4;173;83;1024.8
2017-04-04T02:40:00;-;-;-;-;-
2017-04-04T02:50:00;10.5;0.8;133;83;1024.7
2017-04-04T03:00:00;10.4;0.4;169;84;1024.6
2017-04-04T03:10:00;-;-;-;-;-
2017-04-04T03:20:00;10.4;0.8;155;84;1024.5
2017-04-04T03:30:00;10.4;0.4;171;84;1024.4
2017-04-04T03:40:00;-;-;-;-;-
2017-04-04T03:50:00;10.2;0.4;176;83;1024.4
2017-04-04T04:00:00;10.1;0.8;187;84;1024.4
2017-04-04T04:10:00;-;-;-;-;-
2017-04-04T04:20:00;10.1;0.8;206;85;1024.2
2017-04-04T04:30:00;10.1;-;201;84;1024.0
2017-04-04T04:40:00;-;-;-;-;-
2017-04-04T04:50:00;9.9;-;198;84;1024.0
2017-04-04T05:00:00;9.8;-;0;85;1023.9
2017-04-04T05:10:00;-;-;-;-;-
2017-04-04T05:20:00;9.8;-;198;84;1023.8
2017-04-04T05:30:00;9.6;-;0;84;1023.7
2017-04-04T05:40:00;-;-;-;-;-
2017-04-04T05:50:00;9.2;-;0;84;1023.5
2017-04-04T06:00:00;8.8;-;0;85;1023.6
2017-04-04T06:10:00;-;-;-;-;-
2017-04-04T06:20:00;8.5;-;0;86;1023.7
2017-04-04T06:30:00;8.3;-;0;87;1023.8
2017-04-04T06:40:00;-;-;-;-;-
2017-04-04T06:50:00;8.2;-;0;88;1023.9
2017-04-04T07:00:00;8.4;-;198;89;1023.9
2017-04-04T07:10:00;-;-;-;-;-
2017-04-04T07:20:00;8.6;-;198;90;1023.8
2017-04-04T07:30:00;8.4;-;0;89;1024.1
2017-04-04T07:40:00;-;-;-;-;-
2017-04-04T07:50:00;8.3;-;0;90;1024.1
2017-04-04T08:00:00;8.8;-;0;91;1024.0
2017-04-04T08:10:00;8.9;-;0;90;1024.2
2017-04-04T08:20:00;-;-;-;-;-
2017-04-04T08:30:00;-;-;-;-;-
2017-04-04T08:40:00;-;-;-;-;-
2017-04-04T08:50:00;-;-;-;-;-
2017-04-04T09:00:00;10.2;-;204;87;1024.4
2017-04-04T09:10:00;-;-;-;-;-
2017-04-04T09:20:00;10.6;0.4;199;84;1024.4
2017-04-04T09:30:00;11.0;0.4;205;83;1024.5
2017-04-04T09:40:00;-;-;-;-;-
2017-04-04T09:50:00;11.3;0.4;258;83;1024.5
2017-04-04T10:00:00;11.8;-;263;81;1024.6
2017-04-04T10:10:00;-;-;-;-;-
2017-04-04T10:20:00;12.2;0.4;250;79;1024.8
2017-04-04T10:30:00;12.4;0.4;256;76;1024.9
2017-04-04T10:40:00;-;-;-;-;-
2017-04-04T10:50:00;12.7;0.4;240;75;1025.0
2017-04-04T11:00:00;13.0;0.4;199;76;1025.1
2017-04-04T11:10:00;13.1;0.8;239;78;1025.2
2017-04-04T11:20:00;-;-;-;-;-
2017-04-04T11:30:00;-;-;-;-;-
2017-04-04T11:40:00;-;-;-;-;-
2017-04-04T11:50:00;-;-;-;-;-
2017-04-04T12:00:00;13.4;0.4;210;78;1025.3
2017-04-04T12:10:00;-;-;-;-;-
2017-04-04T12:20:00;13.4;0.4;240;76;1025.4
2017-04-04T12:30:00;14.0;0.8;316;72;1025.3
2017-04-04T12:40:00;-;-;-;-;-
2017-04-04T12:50:00;14.6;0.4;280;68;1025.3
2017-04-04T13:00:00;13.9;0.8;231;72;1025.2
2017-04-04T13:10:00;-;-;-;-;-
2017-04-04T13:20:00;14.4;0.8;275;69;1025.1
2017-04-04T13:30:00;14.8;0.8;269;71;1025.1
2017-04-04T13:40:00;-;-;-;-;-
2017-04-04T13:50:00;14.6;0.8;263;70;1025.1
2017-04-04T14:00:00;14.8;0.8;240;70;1025.1
