datum;temperatuur (C) [1000000888];windsnelheid (m/s) [1000000888];windrichting (graden) [1000000888];relatieve vochtigheid  (%) [1000000888];luchtdruk (hPa) [1000000888]
2017-04-01T08:10:00;10.8;1.1;117;96;1010.2
2017-04-01T08:20:00;10.9;0.8;116;96;1010.5
2017-04-01T08:30:00;11.0;0.8;213;97;1010.5
2017-04-01T08:40:00;11.0;0.8;202;96;1010.5
2017-04-01T08:50:00;11.0;0.8;181;96;1010.5
2017-04-01T09:00:00;-;-;-;-;-
2017-04-01T09:10:00;10.9;1.9;214;96;1010.8
2017-04-01T09:20:00;11.0;1.6;180;96;1010.8
2017-04-01T09:30:00;11.1;1.9;192;95;1010.8
2017-04-01T09:40:00;11.1;1.9;224;95;1010.8
2017-04-01T09:50:00;11.1;1.6;240;95;1010.8
2017-04-01T10:00:00;-;-;-;-;-
2017-04-01T10:10:00;11.1;1.1;234;95;1010.8
2017-04-01T10:20:00;11.0;1.9;243;95;1010.8
2017-04-01T10:30:00;11.0;1.6;245;95;1011.2
2017-04-01T10:40:00;11.1;1.1;240;95;1011.2
2017-04-01T10:50:00;11.2;1.1;235;94;1011.2
2017-04-01T11:00:00;-;-;-;-;-
2017-04-01T11:10:00;11.3;1.6;232;94;1011.2
2017-04-01T11:20:00;11.4;1.6;256;94;1011.2
2017-04-01T11:30:00;-;-;-;-;-
2017-04-01T11:40:00;-;-;-;-;-
2017-04-01T11:50:00;-;-;-;-;-
2017-04-01T12:00:00;-;-;-;-;-
2017-04-01T12:10:00;11.6;1.9;259;92;1011.8
2017-04-01T12:20:00;11.5;1.9;224;91;1011.8
2017-04-01T12:30:00;11.6;1.9;255;91;1011.8
2017-04-01T12:40:00;11.8;1.6;230;91;1011.8
2017-04-01T12:50:00;12.6;0.8;232;91;1011.5
2017-04-01T13:00:00;-;-;-;-;-
2017-04-01T13:10:00;13.2;1.6;204;85;1011.5
2017-04-01T13:20:00;13.7;1.1;218;84;1011.5
2017-04-01T13:30:00;13.9;1.1;236;82;1011.5
2017-04-01T13:40:00;14.3;1.1;236;81;1011.8
2017-04-01T13:50:00;13.7;1.9;215;81;1011.8
2017-04-01T14:00:00;-;-;-;-;-
2017-04-01T14:10:00;13.6;1.9;199;81;1011.8
2017-04-01T14:20:00;13.7;1.9;205;78;1011.8
2017-04-01T14:30:00;13.6;2.3;226;77;1011.8
2017-04-01T14:40:00;13.7;1.6;176;77;1011.8
2017-04-01T14:50:00;13.9;1.9;238;76;1011.8
2017-04-01T15:00:00;-;-;-;-;-
2017-04-01T15:10:00;14.2;1.1;278;75;1011.8
2017-04-01T15:20:00;14.4;1.1;268;75;1011.5
2017-04-01T15:30:00;14.4;1.1;278;73;1011.5
2017-04-01T15:40:00;14.2;1.1;268;73;1011.8
2017-04-01T15:50:00;14.1;1.1;278;74;1011.5
2017-04-01T16:00:00;-;-;-;-;-
2017-04-01T16:10:00;14.1;0.8;243;74;1011.5
2017-04-01T16:20:00;14.2;1.1;249;74;1011.5
2017-04-01T16:30:00;14.2;1.6;268;73;1011.5
2017-04-01T16:40:00;14.0;1.1;278;74;1011.5
2017-04-01T16:50:00;14.0;1.1;253;75;1011.5
2017-04-01T17:00:00;-;-;-;-;-
2017-04-01T17:10:00;14.0;0.8;273;74;1011.5
2017-04-01T17:20:00;13.9;0.8;268;74;1011.5
2017-04-01T17:30:00;13.8;1.1;268;75;1011.5
2017-04-01T17:40:00;13.7;1.1;260;75;1011.5
2017-04-01T17:50:00;13.6;0.8;259;76;1011.8
2017-04-01T18:00:00;-;-;-;-;-
2017-04-01T18:10:00;13.4;0.8;273;77;1011.8
2017-04-01T18:20:00;13.3;0.3;273;77;1011.8
2017-04-01T18:30:00;13.2;0.3;273;77;1011.8
2017-04-01T18:40:00;13.0;0.8;260;77;1011.8
2017-04-01T18:50:00;12.8;0.3;260;78;1012.2
2017-04-01T19:00:00;-;-;-;-;-
2017-04-01T19:10:00;12.7;0.3;261;79;1012.2
2017-04-01T19:20:00;12.6;0.3;261;79;1012.2
2017-04-01T19:30:00;12.5;0.3;263;79;1012.5
2017-04-01T19:40:00;12.4;0.3;252;79;1012.5
2017-04-01T19:50:00;12.3;0.3;252;80;1012.5
2017-04-01T20:00:00;-;-;-;-;-
2017-04-01T20:10:00;12.0;0.3;252;80;1012.5
2017-04-01T20:20:00;-;-;-;-;-
2017-04-01T20:30:00;-;-;-;-;-
2017-04-01T20:40:00;-;-;-;-;-
2017-04-01T20:50:00;-;-;-;-;-
2017-04-01T21:00:00;-;-;-;-;-
2017-04-01T21:10:00;11.2;-;252;82;1012.9
2017-04-01T21:20:00;11.1;-;252;82;1013.2
2017-04-01T21:30:00;10.9;-;252;82;1013.2
2017-04-01T21:40:00;10.7;-;252;82;1013.2
2017-04-01T21:50:00;10.5;-;252;83;1013.2
2017-04-01T22:00:00;-;-;-;-;-
2017-04-01T22:10:00;10.2;-;252;84;1013.2
2017-04-01T22:20:00;-;-;-;-;-
2017-04-01T22:30:00;10.1;-;252;84;1013.2
2017-04-01T22:40:00;9.7;-;252;85;1013.6
2017-04-01T22:50:00;9.5;-;252;85;1013.6
2017-04-01T23:00:00;9.3;-;253;86;1013.6
2017-04-01T23:10:00;9.3;-;253;87;1013.9
2017-04-01T23:20:00;9.1;-;253;87;1013.9
2017-04-01T23:30:00;9.2;0.3;223;88;1013.9
2017-04-01T23:40:00;9.2;-;222;88;1013.9
2017-04-01T23:50:00;9.0;-;223;89;1014.2
2017-04-02T00:00:00;8.8;-;223;89;1014.2
2017-04-02T00:10:00;8.6;-;223;89;1014.2
2017-04-02T00:20:00;8.4;-;223;89;1014.2
2017-04-02T00:30:00;8.3;-;223;90;1014.2
2017-04-02T00:40:00;8.2;-;223;90;1014.6
2017-04-02T00:50:00;8.2;-;223;90;1014.6
2017-04-02T01:00:00;8.0;-;223;90;1014.6
2017-04-02T01:10:00;7.8;-;223;90;1014.6
2017-04-02T01:20:00;7.6;-;223;91;1014.6
2017-04-02T01:30:00;7.4;-;223;91;1014.6
2017-04-02T01:40:00;7.2;-;223;91;1014.6
2017-04-02T01:50:00;6.9;-;223;91;1014.6
2017-04-02T02:00:00;6.7;-;223;91;1014.6
2017-04-02T02:10:00;6.6;-;223;91;1014.6
2017-04-02T02:20:00;6.4;-;223;91;1014.6
2017-04-02T02:30:00;6.4;-;221;92;1014.6
2017-04-02T02:40:00;6.4;-;221;92;1014.6
2017-04-02T02:50:00;6.4;-;221;92;1014.6
2017-04-02T03:00:00;6.3;-;221;92;1014.6
2017-04-02T03:10:00;6.2;-;221;92;1014.9
2017-04-02T03:20:00;6.1;-;221;92;1014.9
2017-04-02T03:30:00;5.9;-;221;92;1015.2
2017-04-02T03:40:00;5.7;0.3;221;93;1015.2
2017-04-02T03:50:00;5.8;0.3;222;93;1015.2
2017-04-02T04:00:00;6.2;0.3;229;94;1015.2
2017-04-02T04:10:00;6.3;0.3;229;93;1015.2
2017-04-02T04:20:00;6.7;0.8;221;94;1015.2
2017-04-02T04:30:00;7.2;0.3;221;94;1015.2
2017-04-02T04:40:00;7.3;0.8;239;94;1015.2
2017-04-02T04:50:00;7.6;0.3;217;94;1015.6
2017-04-02T05:00:00;7.4;0.3;217;94;1015.6
2017-04-02T05:10:00;7.2;-;217;94;1015.6
2017-04-02T05:20:00;6.9;0.3;217;94;1015.6
2017-04-02T05:30:00;6.8;0.3;218;94;1015.6
2017-04-02T05:40:00;6.6;-;218;94;1015.9
2017-04-02T05:50:00;6.3;-;218;94;1015.9
2017-04-02T06:00:00;6.2;0.3;218;95;1015.9
2017-04-02T06:10:00;6.2;0.3;218;95;1016.3
2017-04-02T06:20:00;6.2;0.3;218;95;1016.3
2017-04-02T06:30:00;6.1;-;218;95;1016.3
2017-04-02T06:40:00;5.9;-;218;95;1016.3
2017-04-02T06:50:00;5.7;-;218;95;1016.3
2017-04-02T07:00:00;5.5;0.3;218;95;1016.6
2017-04-02T07:10:00;5.5;-;218;95;1016.6
2017-04-02T07:20:00;5.4;-;218;95;1016.9
2017-04-02T07:30:00;5.4;-;218;95;1016.9
2017-04-02T07:40:00;5.3;-;218;95;1017.3
2017-04-02T07:50:00;5.4;-;218;95;1017.6
2017-04-02T08:00:00;5.4;-;218;95;1017.6
2017-04-02T08:10:00;5.6;-;218;95;1017.6
2017-04-02T08:20:00;5.9;-;218;96;1018.0
2017-04-02T08:30:00;6.7;-;218;97;1018.0
2017-04-02T08:40:00;-;-;-;-;-
2017-04-02T08:50:00;-;-;-;-;-
2017-04-02T09:00:00;9.4;0.3;203;97;1018.3
2017-04-02T09:10:00;9.8;0.8;233;97;1018.6
2017-04-02T09:20:00;10.1;1.1;233;97;1018.6
2017-04-02T09:30:00;10.3;1.1;205;97;1018.6
2017-04-02T09:40:00;10.6;0.8;246;96;1019.0
2017-04-02T09:50:00;10.9;0.8;237;96;1019.0
2017-04-02T10:00:00;11.3;0.8;257;96;1019.0
2017-04-02T10:10:00;11.6;0.8;249;95;1019.3
2017-04-02T10:20:00;12.0;0.8;273;94;1019.3
2017-04-02T10:30:00;12.4;0.8;252;92;1019.3
2017-04-02T10:40:00;12.8;1.1;273;90;1019.6
2017-04-02T10:50:00;13.2;0.8;299;87;1019.6
2017-04-02T11:00:00;13.4;1.1;254;84;1020.0
2017-04-02T11:10:00;14.6;1.1;241;80;1020.0
2017-04-02T11:20:00;14.9;0.8;257;78;1020.3
2017-04-02T11:30:00;15.2;0.3;259;77;1020.3
2017-04-02T11:40:00;15.4;0.8;273;74;1020.3
2017-04-02T11:50:00;15.9;0.8;289;72;1020.3
2017-04-02T12:00:00;16.7;0.8;278;68;1020.3
2017-04-02T12:10:00;16.7;1.1;251;68;1020.7
2017-04-02T12:20:00;16.6;1.6;257;66;1020.7
2017-04-02T12:30:00;16.7;1.6;249;64;1020.7
2017-04-02T12:40:00;16.6;1.6;278;65;1020.7
2017-04-02T12:50:00;16.8;1.6;254;62;1020.7
2017-04-02T13:00:00;16.9;1.9;268;60;1021.0
2017-04-02T13:10:00;17.3;1.6;282;61;1021.0
2017-04-02T13:20:00;16.4;2.7;259;63;1021.0
2017-04-02T13:30:00;16.6;2.7;304;65;1021.0
2017-04-02T13:40:00;16.5;2.3;252;65;1021.0
2017-04-02T13:50:00;16.8;1.9;278;64;1021.0
2017-04-02T14:00:00;16.6;2.3;268;65;1021.3
2017-04-02T14:10:00;16.8;2.3;273;65;1021.3
2017-04-02T14:20:00;17.1;1.9;261;65;1021.3
2017-04-02T14:30:00;-;-;-;-;-
2017-04-02T14:40:00;-;-;-;-;-
2017-04-02T14:50:00;-;-;-;-;-
2017-04-02T15:00:00;17.6;2.3;313;61;1021.3
2017-04-02T15:10:00;17.1;2.3;278;62;1021.7
2017-04-02T15:20:00;17.3;1.9;278;61;1021.7
2017-04-02T15:30:00;17.1;2.3;257;62;1021.7
2017-04-02T15:40:00;17.3;2.3;278;63;1021.7
2017-04-02T15:50:00;17.2;1.9;296;62;1022.0
2017-04-02T16:00:00;17.4;1.6;315;62;1022.0
2017-04-02T16:10:00;17.1;1.9;326;63;1022.0
2017-04-02T16:20:00;17.1;1.9;297;61;1022.0
2017-04-02T16:30:00;17.2;1.9;278;61;1022.4
2017-04-02T16:40:00;16.9;1.9;292;61;1022.4
2017-04-02T16:50:00;16.1;2.3;282;64;1022.4
2017-04-02T17:00:00;16.0;1.9;298;65;1022.4
2017-04-02T17:10:00;16.7;1.1;234;61;1022.4
2017-04-02T17:20:00;16.1;1.9;273;63;1022.4
2017-04-02T17:30:00;16.7;1.6;330;63;1022.7
2017-04-02T17:40:00;16.4;1.6;300;63;1022.7
2017-04-02T17:50:00;16.3;1.6;352;63;1022.7
2017-04-02T18:00:00;16.1;1.6;306;63;1022.7
2017-04-02T18:10:00;15.8;1.9;313;63;1022.7
2017-04-02T18:20:00;15.9;1.1;334;63;1023.0
2017-04-02T18:30:00;15.4;1.6;344;65;1023.0
2017-04-02T18:40:00;15.3;1.1;5;66;1023.4
2017-04-02T18:50:00;14.9;1.6;323;67;1023.4
2017-04-02T19:00:00;14.6;1.1;28;69;1023.4
2017-04-02T19:10:00;14.2;1.6;317;70;1023.4
2017-04-02T19:20:00;13.8;1.6;264;71;1023.7
2017-04-02T19:30:00;13.3;1.6;346;72;1023.7
2017-04-02T19:40:00;12.9;1.1;322;73;1023.7
2017-04-02T19:50:00;12.5;0.8;332;74;1023.7
2017-04-02T20:00:00;12.1;0.8;302;75;1024.0
2017-04-02T20:10:00;11.7;0.8;278;77;1024.0
2017-04-02T20:20:00;11.3;1.1;286;78;1024.0
2017-04-02T20:30:00;11.0;0.8;307;80;1024.4
2017-04-02T20:40:00;10.7;0.8;331;82;1024.4
2017-04-02T20:50:00;10.3;0.3;340;83;1024.7
2017-04-02T21:00:00;10.1;0.8;306;84;1024.7
2017-04-02T21:10:00;9.9;1.1;292;86;1025.1
2017-04-02T21:20:00;9.6;0.8;323;86;1025.1
2017-04-02T21:30:00;9.3;0.8;331;87;1025.1
2017-04-02T21:40:00;9.1;1.1;326;88;1025.4
2017-04-02T21:50:00;9.0;1.1;356;89;1025.4
2017-04-02T22:00:00;8.9;0.8;310;90;1025.7
2017-04-02T22:10:00;8.9;1.1;303;91;1025.7
2017-04-02T22:20:00;8.8;0.8;330;91;1025.7
2017-04-02T22:30:00;8.7;1.1;268;92;1025.7
2017-04-02T22:40:00;8.7;0.3;290;92;1025.7
2017-04-02T22:50:00;8.7;0.3;357;92;1025.7
2017-04-02T23:00:00;8.5;0.3;32;93;1025.7
2017-04-02T23:10:00;8.5;0.3;15;93;1025.7
2017-04-02T23:20:00;8.5;0.3;323;93;1026.1
2017-04-02T23:30:00;8.4;0.8;346;93;1026.1
2017-04-02T23:40:00;8.4;0.3;306;94;1026.1
2017-04-02T23:50:00;8.3;0.3;353;94;1026.4
2017-04-03T00:00:00;8.3;0.8;10;94;1026.4
2017-04-03T00:10:00;7.9;0.8;28;94;1026.4
2017-04-03T00:20:00;7.8;0.8;38;94;1026.4
2017-04-03T00:30:00;7.7;0.8;20;94;1026.8
2017-04-03T00:40:00;7.4;1.1;55;94;1026.8
2017-04-03T00:50:00;7.3;0.8;34;95;1026.8
2017-04-03T01:00:00;7.2;0.8;28;95;1026.8
2017-04-03T01:10:00;7.2;0.8;0;95;1026.8
2017-04-03T01:20:00;7.2;0.3;359;95;1026.8
2017-04-03T01:30:00;7.2;0.3;359;95;1026.8
2017-04-03T01:40:00;7.3;0.3;8;95;1026.8
2017-04-03T01:50:00;7.3;0.3;58;95;1026.8
2017-04-03T02:00:00;7.3;0.3;61;95;1026.8
2017-04-03T02:10:00;7.3;-;62;96;1026.8
2017-04-03T02:20:00;7.3;0.8;22;96;1026.8
2017-04-03T02:30:00;7.3;0.3;342;96;1026.8
2017-04-03T02:40:00;7.4;-;342;96;1026.8
2017-04-03T02:50:00;7.5;0.3;359;96;1026.8
2017-04-03T03:00:00;7.5;-;359;96;1026.8
2017-04-03T03:10:00;7.6;-;1;96;1026.8
2017-04-03T03:20:00;7.7;-;1;96;1026.8
2017-04-03T03:30:00;7.7;0.8;45;96;1026.8
2017-04-03T03:40:00;7.7;0.3;1;96;1026.8
2017-04-03T03:50:00;7.6;0.3;4;96;1026.8
2017-04-03T04:00:00;7.6;0.8;14;96;1026.8
2017-04-03T04:10:00;7.6;0.3;65;96;1026.8
2017-04-03T04:20:00;7.5;0.3;80;96;1026.8
2017-04-03T04:30:00;7.5;0.3;36;96;1026.8
2017-04-03T04:40:00;7.5;0.3;38;96;1026.8
2017-04-03T04:50:00;7.4;0.3;65;96;1026.8
2017-04-03T05:00:00;7.4;-;74;97;1026.8
2017-04-03T05:10:00;7.4;0.3;76;97;1026.8
2017-04-03T05:20:00;7.4;0.3;85;97;1026.8
2017-04-03T05:30:00;7.4;-;85;97;1026.8
2017-04-03T05:40:00;7.4;0.8;101;97;1026.8
2017-04-03T05:50:00;7.4;0.3;97;97;1026.8
2017-04-03T06:00:00;7.4;-;97;97;1027.1
2017-04-03T06:10:00;7.4;-;97;97;1027.1
2017-04-03T06:20:00;7.3;-;42;97;1026.8
2017-04-03T06:30:00;7.2;-;43;97;1026.8
2017-04-03T06:40:00;7.2;0.3;21;97;1027.1
2017-04-03T06:50:00;7.2;-;20;97;1027.1
2017-04-03T07:00:00;7.3;0.3;34;97;1027.1
2017-04-03T07:10:00;7.3;-;30;97;1027.1
2017-04-03T07:20:00;7.4;0.3;56;97;1027.1
2017-04-03T07:30:00;7.4;-;57;97;1027.1
2017-04-03T07:40:00;7.5;0.3;115;97;1027.4
2017-04-03T07:50:00;7.6;0.3;131;97;1027.4
2017-04-03T08:00:00;7.6;0.3;85;97;1027.4
2017-04-03T08:10:00;7.7;-;85;97;1027.4
2017-04-03T08:20:00;7.7;0.3;149;97;1027.4
2017-04-03T08:30:00;-;-;-;-;-
2017-04-03T08:40:00;-;-;-;-;-
2017-04-03T08:50:00;-;-;-;-;-
2017-04-03T09:00:00;7.7;0.3;95;97;1027.8
2017-04-03T09:10:00;7.8;-;92;97;1027.8
2017-04-03T09:20:00;7.9;0.8;62;96;1027.8
2017-04-03T09:30:00;8.1;0.8;90;97;1027.8
2017-04-03T09:40:00;8.2;0.8;84;96;1028.1
2017-04-03T09:50:00;8.2;0.8;66;96;1028.1
2017-04-03T10:00:00;8.1;0.8;105;96;1028.1
2017-04-03T10:10:00;8.1;1.1;128;96;1028.1
2017-04-03T10:20:00;8.2;0.8;66;96;1028.1
2017-04-03T10:30:00;8.3;0.8;49;96;1028.1
2017-04-03T10:40:00;8.4;0.8;105;96;1028.1
2017-04-03T10:50:00;8.4;0.3;147;95;1028.1
2017-04-03T11:00:00;8.4;0.3;76;95;1028.1
2017-04-03T11:10:00;8.7;0.3;193;95;1028.4
2017-04-03T11:20:00;8.8;-;205;94;1028.4
2017-04-03T11:30:00;8.8;0.3;59;94;1028.4
2017-04-03T11:40:00;9.0;0.3;97;94;1028.1
2017-04-03T11:50:00;9.2;-;164;93;1028.1
2017-04-03T12:00:00;9.2;0.8;74;92;1028.1
2017-04-03T12:10:00;9.6;0.8;74;91;1028.1
2017-04-03T12:20:00;9.7;0.8;101;90;1028.1
2017-04-03T12:30:00;9.7;0.8;226;90;1028.1
2017-04-03T12:40:00;9.9;0.3;148;89;1028.1
2017-04-03T12:50:00;10.1;0.3;117;88;1028.1
2017-04-03T13:00:00;10.1;0.8;230;87;1028.1
2017-04-03T13:10:00;10.3;0.3;93;87;1028.1
2017-04-03T13:20:00;10.2;0.3;212;86;1028.1
2017-04-03T13:30:00;10.8;-;101;86;1028.1
2017-04-03T13:40:00;11.1;0.3;55;85;1027.8
2017-04-03T13:50:00;11.4;0.3;58;84;1027.8
2017-04-03T14:00:00;11.4;0.3;55;83;1027.8
2017-04-03T14:10:00;12.2;0.8;136;81;1027.8
2017-04-03T14:20:00;12.2;0.3;47;82;1027.4
2017-04-03T14:30:00;12.7;0.8;131;80;1027.4
2017-04-03T14:40:00;-;-;-;-;-
2017-04-03T14:50:00;-;-;-;-;-
2017-04-03T15:00:00;14.3;1.1;51;73;1027.1
2017-04-03T15:10:00;14.0;0.8;116;74;1027.1
2017-04-03T15:20:00;14.4;0.8;81;74;1027.1
2017-04-03T15:30:00;14.4;0.8;63;71;1027.1
2017-04-03T15:40:00;14.7;0.3;120;72;1027.1
2017-04-03T15:50:00;15.1;0.8;73;69;1026.8
2017-04-03T16:00:00;-;-;-;-;-
2017-04-03T16:10:00;15.1;0.8;106;69;1026.8
2017-04-03T16:20:00;15.3;0.8;44;69;1026.8
2017-04-03T16:30:00;15.6;0.8;20;67;1026.4
2017-04-03T16:40:00;15.8;-;6;66;1026.4
2017-04-03T16:50:00;16.0;0.3;132;64;1026.4
2017-04-03T17:00:00;15.6;0.3;124;67;1026.1
2017-04-03T17:10:00;15.6;0.3;146;67;1026.1
2017-04-03T17:20:00;-;-;-;-;-
2017-04-03T17:30:00;-;-;-;-;-
2017-04-03T17:40:00;-;-;-;-;-
2017-04-03T17:50:00;-;-;-;-;-
2017-04-03T18:00:00;15.4;0.3;111;67;1025.7
2017-04-03T18:10:00;15.6;0.3;76;67;1025.7
2017-04-03T18:20:00;15.2;0.8;59;70;1025.4
2017-04-03T18:30:00;15.1;1.1;43;70;1025.4
2017-04-03T18:40:00;14.6;0.8;99;71;1025.7
2017-04-03T18:50:00;14.5;-;151;70;1025.4
2017-04-03T19:00:00;14.5;0.3;102;71;1025.4
2017-04-03T19:10:00;14.2;0.8;86;73;1025.4
2017-04-03T19:20:00;13.9;0.8;89;74;1025.4
2017-04-03T19:30:00;13.7;0.3;101;74;1025.4
2017-04-03T19:40:00;13.4;0.8;63;75;1025.4
2017-04-03T19:50:00;13.2;0.8;83;75;1025.1
2017-04-03T20:00:00;12.9;0.3;97;76;1025.4
2017-04-03T20:10:00;12.6;0.3;120;77;1025.4
2017-04-03T20:20:00;12.2;0.3;74;78;1025.4
2017-04-03T20:30:00;11.9;0.3;110;79;1025.4
2017-04-03T20:40:00;11.6;-;110;79;1025.4
2017-04-03T20:50:00;11.1;-;109;79;1025.4
2017-04-03T21:00:00;10.7;-;109;80;1025.4
2017-04-03T21:10:00;10.3;-;110;81;1025.4
2017-04-03T21:20:00;9.9;-;110;81;1025.4
2017-04-03T21:30:00;9.5;-;110;82;1025.4
2017-04-03T21:40:00;9.2;-;110;82;1025.4
2017-04-03T21:50:00;8.8;-;109;83;1025.4
2017-04-03T22:00:00;8.6;-;110;83;1025.4
2017-04-03T22:10:00;8.3;-;110;84;1025.4
2017-04-03T22:20:00;8.1;-;109;84;1025.4
2017-04-03T22:30:00;7.9;-;109;85;1025.4
2017-04-03T22:40:00;7.7;-;109;86;1025.1
2017-04-03T22:50:00;7.6;-;109;86;1025.1
2017-04-03T23:00:00;7.4;-;112;87;1025.1
2017-04-03T23:10:00;7.3;-;112;87;1025.1
2017-04-03T23:20:00;7.1;-;111;87;1025.1
2017-04-03T23:30:00;6.9;-;111;88;1025.1
2017-04-03T23:40:00;6.8;-;111;88;1025.1
2017-04-03T23:50:00;6.7;-;111;89;1025.1
2017-04-04T00:00:00;6.6;-;111;89;1025.1
2017-04-04T00:10:00;6.4;-;111;89;1025.1
2017-04-04T00:20:00;6.4;-;111;90;1025.1
2017-04-04T00:30:00;6.3;-;111;90;1025.1
2017-04-04T00:40:00;6.2;-;111;90;1025.1
2017-04-04T00:50:00;6.2;-;111;91;1025.1
2017-04-04T01:00:00;6.1;-;111;91;1025.1
2017-04-04T01:10:00;6.0;-;111;91;1024.7
2017-04-04T01:20:00;5.9;-;111;91;1025.1
2017-04-04T01:30:00;5.8;-;111;91;1024.7
2017-04-04T01:40:00;5.7;-;111;92;1024.7
2017-04-04T01:50:00;5.7;-;111;92;1024.7
2017-04-04T02:00:00;5.7;-;111;92;1024.7
2017-04-04T02:10:00;5.8;-;111;92;1024.7
2017-04-04T02:20:00;5.9;-;111;92;1024.4
2017-04-04T02:30:00;5.9;-;111;92;1024.4
2017-04-04T02:40:00;6.1;-;111;93;1024.4
2017-04-04T02:50:00;6.1;-;111;93;1024.0
2017-04-04T03:00:00;6.0;-;111;93;1024.0
2017-04-04T03:10:00;6.0;-;111;93;1024.0
2017-04-04T03:20:00;5.9;-;111;93;1024.0
2017-04-04T03:30:00;5.8;-;111;93;1024.0
2017-04-04T03:40:00;5.8;-;111;93;1024.0
2017-04-04T03:50:00;5.9;-;111;94;1024.0
2017-04-04T04:00:00;5.9;-;111;94;1023.7
2017-04-04T04:10:00;6.0;-;122;94;1023.7
2017-04-04T04:20:00;6.0;-;122;94;1023.7
2017-04-04T04:30:00;5.9;-;122;94;1023.7
2017-04-04T04:40:00;5.9;-;122;94;1023.7
2017-04-04T04:50:00;5.8;-;122;94;1023.7
2017-04-04T05:00:00;5.8;-;122;94;1023.7
2017-04-04T05:10:00;5.7;-;122;94;1023.4
2017-04-04T05:20:00;5.5;-;122;94;1023.4
2017-04-04T05:30:00;5.4;-;122;94;1023.4
2017-04-04T05:40:00;5.2;-;122;94;1023.4
2017-04-04T05:50:00;5.1;-;122;95;1023.4
2017-04-04T06:00:00;5.0;-;122;94;1023.4
2017-04-04T06:10:00;4.9;-;122;95;1023.4
2017-04-04T06:20:00;4.8;-;122;95;1023.4
2017-04-04T06:30:00;4.7;-;122;95;1023.4
2017-04-04T06:40:00;4.6;-;122;95;1023.4
2017-04-04T06:50:00;4.6;-;122;95;1023.4
2017-04-04T07:00:00;4.5;-;122;95;1023.4
2017-04-04T07:10:00;4.5;-;122;95;1023.4
2017-04-04T07:20:00;4.4;-;122;95;1023.7
2017-04-04T07:30:00;4.4;-;122;95;1023.7
2017-04-04T07:40:00;4.4;-;122;95;1023.7
2017-04-04T07:50:00;4.3;-;122;95;1023.7
2017-04-04T08:00:00;4.3;-;122;95;1023.7
2017-04-04T08:10:00;4.5;-;122;95;1023.7
2017-04-04T08:20:00;-;-;-;-;-
