datum;temperatuur (C) [944506001];windsnelheid (m/s) [944506001];windrichting (graden) [944506001];relatieve vochtigheid  (%) [944506001];luchtdruk (hPa) [944506001]
2017-04-01T15:40:00;14.2;0.3;269;74;1011.8
2017-04-01T15:50:00;14.2;0.3;275;74;1011.5
2017-04-01T16:00:00;14.3;0.3;298;75;1011.5
2017-04-01T16:10:00;14.2;0.8;272;74;1011.5
2017-04-01T16:20:00;14.2;0.8;316;74;1011.5
2017-04-01T16:30:00;14.2;0.8;275;73;1011.5
2017-04-01T16:40:00;-;-;-;-;-
2017-04-01T16:50:00;14.2;0.8;331;73;1011.5
2017-04-01T17:00:00;-;-;-;-;-
2017-04-01T17:10:00;14.2;0.8;279;73;1011.5
2017-04-01T17:20:00;14.2;0.3;293;73;1011.8
2017-04-01T17:30:00;14.2;0.3;304;73;1011.8
2017-04-01T17:40:00;14.1;0.8;318;73;1011.8
2017-04-01T17:50:00;14.0;0.8;277;73;1011.8
2017-04-01T18:00:00;-;-;-;-;-
2017-04-01T18:10:00;13.8;0.8;316;73;1011.8
2017-04-01T18:20:00;13.8;0.3;268;74;1011.8
2017-04-01T18:30:00;13.8;0.3;268;74;1011.8
2017-04-01T18:40:00;13.7;0.3;268;74;1012.2
2017-04-01T18:50:00;13.6;-;268;74;1012.2
2017-04-01T19:00:00;13.5;-;268;75;1012.2
2017-04-01T19:10:00;13.4;0.3;266;75;1012.2
2017-04-01T19:20:00;13.4;-;266;76;1012.5
2017-04-01T19:30:00;13.3;-;245;76;1012.5
2017-04-01T19:40:00;13.2;0.3;323;76;1012.5
2017-04-01T19:50:00;13.1;-;323;76;1012.5
2017-04-01T20:00:00;13.0;-;323;77;1012.5
2017-04-01T20:10:00;12.8;-;323;77;1012.9
2017-04-01T20:20:00;-;-;-;-;-
2017-04-01T20:30:00;-;-;-;-;-
2017-04-01T20:40:00;-;-;-;-;-
2017-04-01T20:50:00;-;-;-;-;-
2017-04-01T21:00:00;12.3;-;323;78;1013.2
2017-04-01T21:10:00;12.3;-;323;79;1013.2
2017-04-01T21:20:00;12.2;-;323;79;1013.2
2017-04-01T21:30:00;12.1;-;323;79;1013.2
2017-04-01T21:40:00;11.9;-;323;79;1013.2
2017-04-01T21:50:00;11.9;-;323;80;1013.6
2017-04-01T22:00:00;11.8;-;323;80;1013.6
2017-04-01T22:10:00;11.8;-;323;80;1013.2
2017-04-01T22:20:00;11.7;-;323;81;1013.6
2017-04-01T22:30:00;11.7;-;323;81;1013.6
2017-04-01T22:40:00;11.6;-;323;83;1013.6
2017-04-01T22:50:00;11.6;-;323;85;1013.6
2017-04-01T23:00:00;11.4;-;323;85;1013.6
2017-04-01T23:10:00;-;-;-;-;-
2017-04-01T23:20:00;11.3;-;323;84;1013.9
2017-04-01T23:30:00;11.1;-;323;84;1013.9
2017-04-01T23:40:00;10.9;-;323;84;1014.2
2017-04-01T23:50:00;10.7;-;323;85;1014.2
2017-04-02T00:00:00;-;-;-;-;-
2017-04-02T00:10:00;10.4;-;323;85;1014.2
2017-04-02T00:20:00;10.3;-;323;85;1014.2
2017-04-02T00:30:00;10.2;-;323;86;1014.6
2017-04-02T00:40:00;10.1;-;323;86;1014.6
2017-04-02T00:50:00;9.9;-;323;87;1014.6
2017-04-02T01:00:00;9.9;-;323;88;1014.6
2017-04-02T01:10:00;9.9;-;323;88;1014.6
2017-04-02T01:20:00;9.8;-;323;88;1014.6
2017-04-02T01:30:00;9.6;-;323;87;1014.6
2017-04-02T01:40:00;9.4;-;323;87;1014.6
2017-04-02T01:50:00;9.3;-;323;87;1014.6
2017-04-02T02:00:00;9.1;-;323;87;1014.6
2017-04-02T02:10:00;8.8;-;323;87;1014.6
2017-04-02T02:20:00;8.7;-;323;87;1014.6
2017-04-02T02:30:00;8.5;-;323;87;1014.6
2017-04-02T02:40:00;8.3;-;323;87;1014.6
2017-04-02T02:50:00;8.2;-;323;88;1014.9
2017-04-02T03:00:00;8.0;-;323;88;1014.9
2017-04-02T03:10:00;7.9;-;323;88;1014.9
2017-04-02T03:20:00;7.8;-;323;88;1015.2
2017-04-02T03:30:00;7.7;-;323;88;1015.2
2017-04-02T03:40:00;7.5;-;323;88;1015.2
2017-04-02T03:50:00;7.4;-;323;88;1015.2
2017-04-02T04:00:00;7.3;-;323;89;1015.2
2017-04-02T04:10:00;7.2;-;323;89;1015.2
2017-04-02T04:20:00;7.1;-;323;89;1015.2
2017-04-02T04:30:00;6.9;-;323;89;1015.6
2017-04-02T04:40:00;6.8;-;323;89;1015.6
2017-04-02T04:50:00;6.8;-;323;89;1015.6
2017-04-02T05:00:00;6.7;-;323;90;1015.6
2017-04-02T05:10:00;6.6;-;323;89;1015.6
2017-04-02T05:20:00;6.6;-;323;90;1015.6
2017-04-02T05:30:00;6.4;-;323;90;1015.9
2017-04-02T05:40:00;6.4;-;323;90;1015.9
2017-04-02T05:50:00;6.3;-;323;90;1015.9
2017-04-02T06:00:00;6.3;-;323;90;1016.3
2017-04-02T06:10:00;6.2;-;323;90;1016.3
2017-04-02T06:20:00;6.2;-;323;90;1016.3
2017-04-02T06:30:00;6.1;-;323;91;1016.3
2017-04-02T06:40:00;6.1;-;323;91;1016.3
2017-04-02T06:50:00;6.0;-;323;91;1016.6
2017-04-02T07:00:00;5.9;-;323;91;1016.6
2017-04-02T07:10:00;5.8;-;323;91;1016.9
2017-04-02T07:20:00;-;-;-;-;-
2017-04-02T07:30:00;5.8;-;323;91;1017.3
2017-04-02T07:40:00;5.7;-;323;91;1017.3
2017-04-02T07:50:00;5.7;-;323;91;1017.6
2017-04-02T08:00:00;-;-;-;-;-
2017-04-02T08:10:00;5.7;-;323;92;1018.0
2017-04-02T08:20:00;5.9;-;323;92;1018.0
2017-04-02T08:30:00;6.6;-;323;93;1018.0
2017-04-02T08:40:00;-;-;-;-;-
2017-04-02T08:50:00;-;-;-;-;-
2017-04-02T09:00:00;8.7;-;39;95;1018.6
2017-04-02T09:10:00;9.2;-;84;95;1018.6
2017-04-02T09:20:00;9.6;-;54;95;1019.0
2017-04-02T09:30:00;10.0;-;284;95;1019.0
2017-04-02T09:40:00;10.5;-;285;95;1019.0
2017-04-02T09:50:00;10.8;0.3;304;95;1019.0
2017-04-02T10:00:00;11.2;0.3;341;95;1019.3
2017-04-02T10:10:00;11.7;0.8;303;95;1019.3
2017-04-02T10:20:00;12.2;0.3;293;94;1019.3
2017-04-02T10:30:00;12.7;0.8;288;93;1019.6
2017-04-02T10:40:00;13.2;0.8;342;91;1019.6
2017-04-02T10:50:00;13.7;0.8;281;86;1020.0
2017-04-02T11:00:00;14.2;0.8;276;82;1020.0
2017-04-02T11:10:00;14.7;0.8;293;80;1020.3
2017-04-02T11:20:00;14.5;0.3;288;77;1020.3
2017-04-02T11:30:00;14.7;0.3;292;77;1020.3
2017-04-02T11:40:00;15.1;0.8;264;76;1020.7
2017-04-02T11:50:00;15.4;0.8;293;73;1020.7
2017-04-02T12:00:00;15.6;0.8;271;72;1020.7
2017-04-02T12:10:00;16.1;0.8;282;71;1020.7
2017-04-02T12:20:00;16.7;0.8;295;67;1020.7
2017-04-02T12:30:00;16.7;1.1;279;67;1020.7
2017-04-02T12:40:00;17.2;0.3;290;64;1020.7
2017-04-02T12:50:00;17.7;1.1;290;62;1020.7
2017-04-02T13:00:00;16.8;0.8;302;61;1021.0
2017-04-02T13:10:00;17.2;1.1;314;60;1021.0
2017-04-02T13:20:00;17.9;1.1;282;58;1021.0
2017-04-02T13:30:00;17.5;1.6;293;60;1021.0
2017-04-02T13:40:00;16.9;1.6;340;63;1021.0
2017-04-02T13:50:00;16.8;1.1;329;62;1021.0
2017-04-02T14:00:00;17.1;1.6;303;62;1021.3
2017-04-02T14:10:00;16.6;1.6;290;62;1021.3
2017-04-02T14:20:00;16.5;1.6;235;63;1021.3
2017-04-02T14:30:00;-;-;-;-;-
2017-04-02T14:40:00;-;-;-;-;-
2017-04-02T14:50:00;-;-;-;-;-
2017-04-02T15:00:00;15.8;1.1;275;64;1021.7
2017-04-02T15:10:00;15.6;1.6;292;64;1021.7
2017-04-02T15:20:00;15.9;1.6;296;63;1021.7
2017-04-02T15:30:00;15.8;1.6;274;65;1021.7
2017-04-02T15:40:00;15.7;1.6;355;65;1022.0
2017-04-02T15:50:00;15.6;1.6;319;66;1022.0
2017-04-02T16:00:00;15.3;1.9;331;66;1022.0
2017-04-02T16:10:00;15.2;1.9;284;67;1022.4
2017-04-02T16:20:00;15.1;1.6;271;67;1022.4
2017-04-02T16:30:00;14.9;1.6;279;66;1022.4
2017-04-02T16:40:00;14.7;1.9;260;66;1022.4
2017-04-02T16:50:00;14.7;1.6;294;67;1022.4
2017-04-02T17:00:00;14.6;1.1;265;68;1022.4
2017-04-02T17:10:00;14.4;1.1;348;69;1022.7
2017-04-02T17:20:00;14.3;1.6;253;68;1022.7
2017-04-02T17:30:00;14.1;1.1;242;68;1022.7
2017-04-02T17:40:00;14.1;1.6;300;70;1022.7
2017-04-02T17:50:00;14.0;1.1;317;69;1023.0
2017-04-02T18:00:00;13.9;0.8;259;70;1023.0
2017-04-02T18:10:00;13.8;1.6;308;70;1023.0
2017-04-02T18:20:00;13.7;1.1;277;70;1023.0
2017-04-02T18:30:00;13.6;0.8;271;71;1023.4
2017-04-02T18:40:00;13.4;1.1;319;71;1023.4
2017-04-02T18:50:00;13.3;1.1;281;71;1023.4
2017-04-02T19:00:00;13.2;1.6;290;72;1023.7
2017-04-02T19:10:00;13.0;1.1;301;73;1023.7
2017-04-02T19:20:00;12.8;0.8;272;74;1023.7
2017-04-02T19:30:00;12.6;0.8;326;74;1024.0
2017-04-02T19:40:00;12.4;0.8;275;75;1024.0
2017-04-02T19:50:00;12.2;0.3;355;76;1024.0
2017-04-02T20:00:00;12.0;0.8;287;77;1024.0
2017-04-02T20:10:00;11.8;0.3;288;78;1024.4
2017-04-02T20:20:00;11.6;0.3;281;79;1024.4
2017-04-02T20:30:00;11.3;0.3;315;80;1024.7
2017-04-02T20:40:00;10.9;0.8;321;81;1024.7
2017-04-02T20:50:00;10.7;0.3;298;82;1025.1
2017-04-02T21:00:00;10.5;0.3;321;83;1025.1
2017-04-02T21:10:00;10.4;0.3;342;84;1025.1
2017-04-02T21:20:00;10.1;0.8;292;85;1025.4
2017-04-02T21:30:00;9.9;0.3;355;85;1025.4
2017-04-02T21:40:00;9.6;0.8;304;86;1025.7
2017-04-02T21:50:00;9.4;0.3;310;87;1025.7
2017-04-02T22:00:00;9.2;0.8;326;88;1025.7
2017-04-02T22:10:00;9.1;0.8;259;89;1025.7
2017-04-02T22:20:00;9.1;0.8;272;89;1025.7
2017-04-02T22:30:00;8.9;0.3;281;89;1025.7
2017-04-02T22:40:00;8.8;0.3;329;90;1025.7
2017-04-02T22:50:00;8.7;0.3;271;90;1026.1
2017-04-02T23:00:00;8.4;0.3;268;90;1026.1
2017-04-02T23:10:00;8.2;0.3;324;91;1026.1
2017-04-02T23:20:00;8.0;0.8;302;91;1026.4
2017-04-02T23:30:00;-;-;-;-;-
2017-04-02T23:40:00;7.9;0.3;282;91;1026.4
2017-04-02T23:50:00;7.8;0.3;306;92;1026.4
2017-04-03T00:00:00;-;-;-;-;-
2017-04-03T00:10:00;7.7;0.3;322;92;1026.8
2017-04-03T00:20:00;7.7;-;347;92;1026.8
2017-04-03T00:30:00;7.7;0.3;297;92;1026.8
2017-04-03T00:40:00;7.8;-;297;93;1026.8
2017-04-03T00:50:00;7.8;-;297;93;1026.8
2017-04-03T01:00:00;-;-;-;-;-
2017-04-03T01:10:00;7.8;0.3;331;93;1026.8
2017-04-03T01:20:00;7.8;-;331;93;1026.8
2017-04-03T01:30:00;7.8;-;331;93;1027.1
2017-04-03T01:40:00;7.8;-;331;93;1027.1
2017-04-03T01:50:00;7.9;-;331;93;1027.1
2017-04-03T02:00:00;7.9;-;331;93;1027.1
2017-04-03T02:10:00;7.9;-;98;93;1027.1
2017-04-03T02:20:00;7.9;-;321;93;1026.8
2017-04-03T02:30:00;7.9;-;329;93;1027.1
2017-04-03T02:40:00;7.9;-;324;93;1026.8
2017-04-03T02:50:00;7.9;-;290;93;1026.8
2017-04-03T03:00:00;7.9;-;290;94;1026.8
2017-04-03T03:10:00;7.8;0.3;319;94;1026.8
2017-04-03T03:20:00;7.8;-;231;94;1026.8
2017-04-03T03:30:00;7.8;-;195;94;1026.8
2017-04-03T03:40:00;7.7;-;274;94;1026.8
2017-04-03T03:50:00;7.7;-;274;94;1026.8
2017-04-03T04:00:00;7.7;0.3;114;94;1026.8
2017-04-03T04:10:00;7.7;-;349;94;1027.1
2017-04-03T04:20:00;7.7;-;303;94;1027.1
2017-04-03T04:30:00;7.7;-;303;94;1027.1
2017-04-03T04:40:00;7.7;-;314;94;1027.1
2017-04-03T04:50:00;7.7;0.3;290;94;1027.1
2017-04-03T05:00:00;7.7;0.3;294;94;1027.1
2017-04-03T05:10:00;7.7;0.3;319;94;1027.1
2017-04-03T05:20:00;7.7;0.3;314;94;1027.1
2017-04-03T05:30:00;7.7;-;0;94;1027.1
2017-04-03T05:40:00;7.7;-;0;94;1027.1
2017-04-03T05:50:00;7.7;-;0;94;1027.1
2017-04-03T06:00:00;7.8;-;0;94;1027.1
2017-04-03T06:10:00;7.8;-;0;93;1027.1
2017-04-03T06:20:00;7.8;-;45;93;1027.1
2017-04-03T06:30:00;7.8;-;45;93;1027.1
2017-04-03T06:40:00;7.8;-;45;93;1027.1
2017-04-03T06:50:00;7.9;-;45;93;1027.1
2017-04-03T07:00:00;7.9;-;45;93;1027.1
2017-04-03T07:10:00;7.9;-;103;93;1027.1
2017-04-03T07:20:00;7.9;-;85;93;1027.4
2017-04-03T07:30:00;7.9;0.3;100;93;1027.4
2017-04-03T07:40:00;7.9;-;109;93;1027.4
2017-04-03T07:50:00;7.9;0.3;106;93;1027.4
2017-04-03T08:00:00;7.8;0.3;105;93;1027.8
2017-04-03T08:10:00;7.8;0.3;113;93;1027.8
2017-04-03T08:20:00;7.8;-;86;93;1027.8
2017-04-03T08:30:00;-;-;-;-;-
2017-04-03T08:40:00;-;-;-;-;-
2017-04-03T08:50:00;-;-;-;-;-
2017-04-03T09:00:00;7.8;0.3;51;93;1028.1
2017-04-03T09:10:00;7.8;0.3;92;93;1028.1
2017-04-03T09:20:00;7.9;0.3;110;93;1028.1
2017-04-03T09:30:00;7.9;-;74;93;1028.1
2017-04-03T09:40:00;7.9;0.8;143;93;1028.1
2017-04-03T09:50:00;7.9;-;139;92;1028.1
2017-04-03T10:00:00;7.9;0.3;101;92;1028.1
2017-04-03T10:10:00;8.1;-;127;92;1028.1
2017-04-03T10:20:00;8.1;-;84;92;1028.1
2017-04-03T10:30:00;8.2;-;115;92;1028.1
2017-04-03T10:40:00;8.3;-;117;92;1028.4
2017-04-03T10:50:00;8.3;-;117;92;1028.4
2017-04-03T11:00:00;-;-;-;-;-
2017-04-03T11:10:00;8.4;-;112;92;1028.4
2017-04-03T11:20:00;8.4;-;119;92;1028.4
2017-04-03T11:30:00;8.4;-;127;91;1028.4
2017-04-03T11:40:00;8.6;0.3;90;91;1028.4
2017-04-03T11:50:00;8.6;0.3;95;91;1028.4
2017-04-03T12:00:00;-;-;-;-;-
2017-04-03T12:10:00;8.8;0.3;123;91;1028.4
2017-04-03T12:20:00;8.8;0.3;109;90;1028.4
2017-04-03T12:30:00;9.0;0.3;115;90;1028.4
2017-04-03T12:40:00;9.2;0.8;86;90;1028.4
2017-04-03T12:50:00;9.3;0.3;126;89;1028.4
2017-04-03T13:00:00;-;-;-;-;-
2017-04-03T13:10:00;9.5;0.3;112;89;1028.1
2017-04-03T13:20:00;9.6;0.3;130;88;1028.1
2017-04-03T13:30:00;9.7;0.3;84;88;1028.1
2017-04-03T13:40:00;9.9;0.3;101;87;1028.1
2017-04-03T13:50:00;10.1;0.3;80;87;1028.1
2017-04-03T14:00:00;-;-;-;-;-
2017-04-03T14:10:00;10.3;0.3;95;86;1028.1
2017-04-03T14:20:00;10.5;0.8;119;86;1027.8
2017-04-03T14:30:00;10.7;0.3;110;85;1027.8
2017-04-03T14:40:00;-;-;-;-;-
2017-04-03T14:50:00;-;-;-;-;-
2017-04-03T15:00:00;-;-;-;-;-
2017-04-03T15:10:00;11.7;0.8;105;81;1027.4
2017-04-03T15:20:00;11.7;1.1;103;81;1027.1
2017-04-03T15:30:00;11.7;0.8;110;82;1027.1
2017-04-03T15:40:00;12.1;0.3;92;81;1027.1
2017-04-03T15:50:00;12.4;0.3;102;80;1027.1
2017-04-03T16:00:00;12.5;0.8;71;79;1027.1
2017-04-03T16:10:00;12.6;0.3;96;79;1027.1
2017-04-03T16:20:00;12.6;0.3;112;79;1026.8
2017-04-03T16:30:00;12.7;0.8;124;79;1026.8
2017-04-03T16:40:00;12.6;0.8;122;77;1026.8
2017-04-03T16:50:00;12.7;0.3;71;77;1026.8
2017-04-03T17:00:00;12.7;0.3;100;78;1026.4
2017-04-03T17:10:00;12.7;0.8;192;78;1026.4
2017-04-03T17:20:00;-;-;-;-;-
2017-04-03T17:30:00;-;-;-;-;-
2017-04-03T17:40:00;-;-;-;-;-
2017-04-03T17:50:00;-;-;-;-;-
2017-04-03T18:00:00;12.8;0.3;109;78;1025.7
2017-04-03T18:10:00;12.8;0.3;92;78;1025.7
2017-04-03T18:20:00;12.9;0.3;107;78;1025.7
2017-04-03T18:30:00;12.9;0.8;117;78;1025.7
2017-04-03T18:40:00;12.8;0.8;91;78;1025.7
2017-04-03T18:50:00;12.8;0.8;117;78;1025.7
2017-04-03T19:00:00;12.8;0.3;78;78;1025.7
2017-04-03T19:10:00;12.8;0.8;107;78;1025.7
2017-04-03T19:20:00;12.7;0.3;61;78;1025.4
2017-04-03T19:30:00;12.7;0.3;120;78;1025.4
2017-04-03T19:40:00;12.6;-;129;78;1025.7
2017-04-03T19:50:00;12.5;0.3;105;79;1025.4
2017-04-03T20:00:00;12.4;-;101;79;1025.4
2017-04-03T20:10:00;12.3;-;106;79;1025.4
2017-04-03T20:20:00;12.2;-;106;80;1025.4
2017-04-03T20:30:00;11.9;-;106;79;1025.4
2017-04-03T20:40:00;11.8;-;106;80;1025.7
2017-04-03T20:50:00;11.6;-;106;81;1025.7
2017-04-03T21:00:00;11.4;-;106;82;1025.7
2017-04-03T21:10:00;11.2;-;106;82;1025.7
2017-04-03T21:20:00;11.1;-;106;82;1025.7
2017-04-03T21:30:00;10.9;-;106;83;1025.7
2017-04-03T21:40:00;10.7;-;106;83;1025.7
2017-04-03T21:50:00;10.5;-;106;83;1025.7
2017-04-03T22:00:00;10.3;-;106;83;1025.4
2017-04-03T22:10:00;10.1;-;106;84;1025.4
2017-04-03T22:20:00;9.8;-;106;84;1025.4
2017-04-03T22:30:00;9.7;-;106;84;1025.4
2017-04-03T22:40:00;9.4;-;106;84;1025.4
2017-04-03T22:50:00;9.2;-;106;84;1025.4
2017-04-03T23:00:00;9.1;-;106;85;1025.4
2017-04-03T23:10:00;-;-;-;-;-
2017-04-03T23:20:00;8.9;-;106;85;1025.1
2017-04-03T23:30:00;8.7;-;106;85;1025.1
2017-04-03T23:40:00;8.6;-;106;86;1025.1
2017-04-03T23:50:00;8.4;-;106;86;1025.1
2017-04-04T00:00:00;-;-;-;-;-
2017-04-04T00:10:00;8.2;-;106;87;1025.1
2017-04-04T00:20:00;8.1;-;106;87;1025.1
2017-04-04T00:30:00;7.9;-;106;87;1025.1
2017-04-04T00:40:00;7.8;-;106;87;1025.1
2017-04-04T00:50:00;7.7;-;106;87;1025.1
2017-04-04T01:00:00;7.6;-;106;87;1025.1
2017-04-04T01:10:00;7.5;-;106;88;1025.1
2017-04-04T01:20:00;7.4;-;106;88;1025.1
2017-04-04T01:30:00;7.3;-;106;88;1025.1
2017-04-04T01:40:00;7.3;-;106;89;1025.1
2017-04-04T01:50:00;7.2;-;106;89;1025.1
2017-04-04T02:00:00;7.2;-;106;89;1024.7
2017-04-04T02:10:00;7.1;-;106;89;1024.7
2017-04-04T02:20:00;7.1;-;106;90;1024.7
2017-04-04T02:30:00;7.1;-;106;90;1024.4
2017-04-04T02:40:00;7.0;-;106;90;1024.4
2017-04-04T02:50:00;7.0;-;106;90;1024.4
2017-04-04T03:00:00;7.0;-;106;91;1024.4
2017-04-04T03:10:00;7.0;-;106;91;1024.4
2017-04-04T03:20:00;7.0;-;106;91;1024.0
2017-04-04T03:30:00;7.0;-;106;91;1024.0
2017-04-04T03:40:00;6.9;-;106;91;1024.0
2017-04-04T03:50:00;6.9;-;106;91;1024.0
2017-04-04T04:00:00;6.8;-;106;91;1024.0
2017-04-04T04:10:00;6.7;-;106;91;1023.7
2017-04-04T04:20:00;6.6;-;106;91;1024.0
2017-04-04T04:30:00;6.6;-;106;91;1023.7
2017-04-04T04:40:00;6.5;-;106;91;1023.7
2017-04-04T04:50:00;6.5;-;106;92;1023.7
2017-04-04T05:00:00;6.4;-;106;92;1023.7
2017-04-04T05:10:00;6.4;-;106;92;1023.7
2017-04-04T05:20:00;6.4;-;106;92;1023.7
2017-04-04T05:30:00;6.4;-;106;92;1023.4
2017-04-04T05:40:00;6.4;-;106;92;1023.4
2017-04-04T05:50:00;6.4;-;106;92;1023.4
2017-04-04T06:00:00;6.4;-;106;92;1023.4
2017-04-04T06:10:00;6.4;-;106;92;1023.7
2017-04-04T06:20:00;6.4;-;106;92;1023.4
2017-04-04T06:30:00;-;-;-;-;-
2017-04-04T06:40:00;6.4;-;106;92;1023.4
2017-04-04T06:50:00;6.3;-;106;92;1023.4
2017-04-04T07:00:00;6.2;-;106;92;1023.4
2017-04-04T07:10:00;6.0;-;106;92;1023.7
2017-04-04T07:20:00;5.9;-;106;92;1023.7
2017-04-04T07:30:00;-;-;-;-;-
2017-04-04T07:40:00;5.8;-;106;92;1024.0
2017-04-04T07:50:00;5.7;-;106;92;1024.0
2017-04-04T08:00:00;-;-;-;-;-
2017-04-04T08:10:00;5.7;-;106;93;1023.7
2017-04-04T08:20:00;-;-;-;-;-
2017-04-04T08:30:00;-;-;-;-;-
2017-04-04T08:40:00;-;-;-;-;-
2017-04-04T08:50:00;-;-;-;-;-
2017-04-04T09:00:00;7.7;-;106;95;1024.0
2017-04-04T09:10:00;8.3;-;106;95;1024.0
