datum;temperatuur (C) [1000000606];windsnelheid (m/s) [1000000606];windrichting (graden) [1000000606];relatieve vochtigheid  (%) [1000000606];luchtdruk (hPa) [1000000606]
2017-04-01T12:10:00;11.3;-;284;90;1011.8
2017-04-01T12:20:00;-;-;-;-;-
2017-04-01T12:30:00;11.4;-;155;90;1011.8
2017-04-01T12:40:00;11.8;-;291;91;1011.8
2017-04-01T12:50:00;12.1;-;294;88;1011.8
2017-04-01T13:00:00;12.6;0.3;251;86;1011.5
2017-04-01T13:10:00;13.0;-;295;83;1011.5
2017-04-01T13:20:00;13.3;-;193;83;1011.5
2017-04-01T13:30:00;13.7;0.3;255;80;1011.8
2017-04-01T13:40:00;13.8;-;282;78;1011.8
2017-04-01T13:50:00;13.5;0.3;318;79;1011.8
2017-04-01T14:00:00;13.4;-;260;80;1011.8
2017-04-01T14:10:00;13.2;0.3;241;80;1011.8
2017-04-01T14:20:00;13.1;0.3;266;80;1011.8
2017-04-01T14:30:00;13.2;0.3;304;79;1011.8
2017-04-01T14:40:00;13.4;-;291;79;1011.8
2017-04-01T14:50:00;13.7;-;257;76;1011.8
2017-04-01T15:00:00;14.0;-;250;75;1011.5
2017-04-01T15:10:00;14.0;0.3;305;72;1011.5
2017-04-01T15:20:00;13.9;0.3;261;72;1011.5
2017-04-01T15:30:00;14.1;-;258;73;1011.5
2017-04-01T15:40:00;14.2;-;243;71;1011.5
2017-04-01T15:50:00;14.2;-;259;73;1011.5
2017-04-01T16:00:00;14.2;-;259;72;1011.5
2017-04-01T16:10:00;14.2;-;302;72;1011.5
2017-04-01T16:20:00;14.4;-;297;73;1011.5
2017-04-01T16:30:00;14.2;-;270;71;1011.5
2017-04-01T16:40:00;14.2;-;184;71;1011.5
2017-04-01T16:50:00;14.2;-;253;71;1011.5
2017-04-01T17:00:00;14.2;-;336;72;1011.5
2017-04-01T17:10:00;14.1;-;278;71;1011.5
2017-04-01T17:20:00;13.9;-;271;73;1011.5
2017-04-01T17:30:00;13.8;0.3;332;73;1011.5
2017-04-01T17:40:00;13.6;-;278;74;1011.5
2017-04-01T17:50:00;13.6;-;295;74;1011.8
2017-04-01T18:00:00;13.4;-;266;75;1011.8
2017-04-01T18:10:00;13.3;-;295;75;1011.8
2017-04-01T18:20:00;13.2;0.3;280;75;1011.8
2017-04-01T18:30:00;13.1;-;270;76;1011.8
2017-04-01T18:40:00;13.0;-;262;76;1012.2
2017-04-01T18:50:00;12.9;-;290;77;1012.2
2017-04-01T19:00:00;12.9;-;290;78;1012.2
2017-04-01T19:10:00;12.8;-;290;78;1012.2
2017-04-01T19:20:00;12.7;-;290;78;1012.2
2017-04-01T19:30:00;12.6;-;278;78;1012.5
2017-04-01T19:40:00;12.6;-;282;79;1012.5
2017-04-01T19:50:00;12.4;-;279;79;1012.5
2017-04-01T20:00:00;-;-;-;-;-
2017-04-01T20:10:00;12.2;-;279;79;1012.9
2017-04-01T20:20:00;-;-;-;-;-
2017-04-01T20:30:00;-;-;-;-;-
2017-04-01T20:40:00;-;-;-;-;-
2017-04-01T20:50:00;-;-;-;-;-
2017-04-01T21:00:00;-;-;-;-;-
2017-04-01T21:10:00;-;-;-;-;-
2017-04-01T21:20:00;11.2;-;268;85;1013.2
2017-04-01T21:30:00;11.0;-;268;86;1013.2
2017-04-01T21:40:00;-;-;-;-;-
2017-04-01T21:50:00;10.8;-;268;88;1013.2
2017-04-01T22:00:00;-;-;-;-;-
2017-04-01T22:10:00;10.5;-;268;88;1013.2
2017-04-01T22:20:00;10.5;-;268;89;1013.2
2017-04-01T22:30:00;10.4;-;268;90;1013.2
2017-04-01T22:40:00;10.2;-;268;90;1013.6
2017-04-01T22:50:00;10.1;-;268;91;1013.6
2017-04-01T23:00:00;-;-;-;-;-
2017-04-01T23:10:00;9.6;-;268;92;1013.6
2017-04-01T23:20:00;9.3;-;268;92;1013.9
2017-04-01T23:30:00;9.2;-;268;93;1013.9
2017-04-01T23:40:00;8.8;-;268;93;1013.9
2017-04-01T23:50:00;8.7;-;268;93;1014.2
2017-04-02T00:00:00;-;-;-;-;-
2017-04-02T00:10:00;8.2;-;268;93;1014.2
2017-04-02T00:20:00;8.3;-;268;94;1014.2
2017-04-02T00:30:00;8.4;-;268;94;1014.2
2017-04-02T00:40:00;8.2;-;268;94;1014.2
2017-04-02T00:50:00;8.2;-;268;95;1014.6
2017-04-02T01:00:00;-;-;-;-;-
2017-04-02T01:10:00;8.1;-;268;95;1014.6
2017-04-02T01:20:00;7.8;-;268;95;1014.6
2017-04-02T01:30:00;7.8;-;268;95;1014.6
2017-04-02T01:40:00;7.7;-;268;96;1014.6
2017-04-02T01:50:00;7.7;-;268;96;1014.6
2017-04-02T02:00:00;-;-;-;-;-
2017-04-02T02:10:00;7.5;-;268;96;1014.6
2017-04-02T02:20:00;7.4;-;268;96;1014.6
2017-04-02T02:30:00;7.2;-;268;96;1014.6
2017-04-02T02:40:00;7.2;-;268;97;1014.6
2017-04-02T02:50:00;7.2;-;268;97;1014.6
2017-04-02T03:00:00;-;-;-;-;-
2017-04-02T03:10:00;6.8;-;268;96;1014.9
2017-04-02T03:20:00;6.6;-;268;96;1014.9
2017-04-02T03:30:00;6.4;-;268;97;1015.2
2017-04-02T03:40:00;6.5;-;268;97;1015.2
2017-04-02T03:50:00;6.3;-;268;97;1015.2
2017-04-02T04:00:00;-;-;-;-;-
2017-04-02T04:10:00;-;-;-;-;-
2017-04-02T04:20:00;6.5;-;268;98;1015.2
2017-04-02T04:30:00;6.4;-;268;97;1015.2
2017-04-02T04:40:00;6.4;-;268;97;1015.2
2017-04-02T04:50:00;6.3;-;268;97;1015.6
2017-04-02T05:00:00;-;-;-;-;-
2017-04-02T05:10:00;6.5;-;268;98;1015.6
2017-04-02T05:20:00;6.4;-;268;97;1015.6
2017-04-02T05:30:00;6.4;-;268;98;1015.6
2017-04-02T05:40:00;6.4;-;268;98;1015.9
2017-04-02T05:50:00;6.6;-;268;98;1015.9
2017-04-02T06:00:00;-;-;-;-;-
2017-04-02T06:10:00;6.3;-;268;98;1015.9
2017-04-02T06:20:00;6.3;-;268;98;1016.3
2017-04-02T06:30:00;6.2;-;268;98;1016.3
2017-04-02T06:40:00;6.1;-;268;98;1016.3
2017-04-02T06:50:00;6.1;-;268;98;1016.3
2017-04-02T07:00:00;-;-;-;-;-
2017-04-02T07:10:00;5.9;-;268;98;1016.6
2017-04-02T07:20:00;6.0;-;268;98;1016.9
2017-04-02T07:30:00;6.0;-;268;98;1016.9
2017-04-02T07:40:00;5.9;-;268;98;1017.3
2017-04-02T07:50:00;6.1;-;268;98;1017.3
2017-04-02T08:00:00;-;-;-;-;-
2017-04-02T08:10:00;6.2;-;268;98;1017.6
2017-04-02T08:20:00;6.6;-;268;99;1018.0
2017-04-02T08:30:00;7.2;-;268;99;1018.0
2017-04-02T08:40:00;-;-;-;-;-
2017-04-02T08:50:00;-;-;-;-;-
2017-04-02T09:00:00;-;-;-;-;-
2017-04-02T09:10:00;8.4;-;258;99;1018.6
2017-04-02T09:20:00;8.6;-;173;98;1018.6
2017-04-02T09:30:00;8.8;-;345;98;1018.6
2017-04-02T09:40:00;8.9;-;27;98;1019.0
2017-04-02T09:50:00;9.2;-;271;98;1019.0
2017-04-02T10:00:00;-;-;-;-;-
2017-04-02T10:10:00;9.9;-;291;98;1019.3
2017-04-02T10:20:00;10.3;-;245;97;1019.3
2017-04-02T10:30:00;10.7;-;276;96;1019.3
2017-04-02T10:40:00;11.1;-;259;95;1019.6
2017-04-02T10:50:00;11.6;-;250;93;1019.6
2017-04-02T11:00:00;-;-;-;-;-
2017-04-02T11:10:00;12.3;-;293;88;1020.0
2017-04-02T11:20:00;12.7;0.3;297;84;1020.0
2017-04-02T11:30:00;13.1;0.3;274;82;1020.3
2017-04-02T11:40:00;13.3;-;281;80;1020.3
2017-04-02T11:50:00;13.7;-;266;78;1020.3
2017-04-02T12:00:00;-;-;-;-;-
2017-04-02T12:10:00;14.4;0.3;283;73;1020.3
2017-04-02T12:20:00;14.6;0.3;344;73;1020.7
2017-04-02T12:30:00;15.0;0.3;289;69;1020.7
2017-04-02T12:40:00;15.5;0.3;239;67;1020.7
2017-04-02T12:50:00;15.7;0.3;241;67;1020.7
2017-04-02T13:00:00;-;-;-;-;-
2017-04-02T13:10:00;16.3;1.1;293;59;1020.7
2017-04-02T13:20:00;16.6;0.8;271;58;1020.7
2017-04-02T13:30:00;16.8;1.1;241;59;1020.7
2017-04-02T13:40:00;16.3;0.8;158;64;1021.0
2017-04-02T13:50:00;16.4;0.8;259;63;1021.0
2017-04-02T14:00:00;-;-;-;-;-
2017-04-02T14:10:00;16.4;0.8;280;62;1021.0
2017-04-02T14:20:00;16.5;0.8;291;60;1021.3
2017-04-02T14:30:00;-;-;-;-;-
2017-04-02T14:40:00;-;-;-;-;-
2017-04-02T14:50:00;-;-;-;-;-
2017-04-02T15:00:00;-;-;-;-;-
2017-04-02T15:10:00;16.3;1.1;219;61;1021.3
2017-04-02T15:20:00;16.3;1.1;258;62;1021.3
2017-04-02T15:30:00;16.2;1.1;277;62;1021.7
2017-04-02T15:40:00;16.3;1.1;274;63;1021.7
2017-04-02T15:50:00;16.1;1.1;280;62;1021.7
2017-04-02T16:00:00;-;-;-;-;-
2017-04-02T16:10:00;15.9;1.1;288;61;1022.0
2017-04-02T16:20:00;16.1;1.1;274;61;1022.0
2017-04-02T16:30:00;15.8;1.6;274;62;1022.4
2017-04-02T16:40:00;16.0;0.8;245;63;1022.4
2017-04-02T16:50:00;15.8;0.8;229;63;1022.4
2017-04-02T17:00:00;-;-;-;-;-
2017-04-02T17:10:00;15.1;1.1;264;65;1022.4
2017-04-02T17:20:00;15.1;0.8;260;65;1022.7
2017-04-02T17:30:00;15.2;0.8;245;65;1022.7
2017-04-02T17:40:00;15.3;0.8;296;65;1022.7
2017-04-02T17:50:00;15.2;0.8;245;66;1022.7
2017-04-02T18:00:00;-;-;-;-;-
2017-04-02T18:10:00;14.8;0.8;260;66;1022.7
2017-04-02T18:20:00;14.6;0.3;169;68;1023.0
2017-04-02T18:30:00;14.4;0.8;264;67;1023.0
2017-04-02T18:40:00;14.0;0.8;276;69;1023.0
2017-04-02T18:50:00;13.9;0.3;234;70;1023.4
2017-04-02T19:00:00;-;-;-;-;-
2017-04-02T19:10:00;13.4;0.3;279;72;1023.4
2017-04-02T19:20:00;13.1;0.3;207;73;1023.7
2017-04-02T19:30:00;12.9;0.3;260;74;1023.7
2017-04-02T19:40:00;12.5;0.3;120;75;1023.7
2017-04-02T19:50:00;12.1;0.3;276;76;1023.7
2017-04-02T20:00:00;-;-;-;-;-
2017-04-02T20:10:00;11.6;0.3;266;78;1024.0
2017-04-02T20:20:00;11.2;-;276;80;1024.0
2017-04-02T20:30:00;10.9;-;257;82;1024.0
2017-04-02T20:40:00;10.6;-;307;84;1024.4
2017-04-02T20:50:00;10.3;-;267;85;1024.7
2017-04-02T21:00:00;-;-;-;-;-
2017-04-02T21:10:00;9.9;-;269;87;1025.1
2017-04-02T21:20:00;-;-;-;-;-
2017-04-02T21:30:00;9.7;-;266;88;1025.1
2017-04-02T21:40:00;9.3;0.3;279;90;1025.4
2017-04-02T21:50:00;9.1;0.3;269;90;1025.4
2017-04-02T22:00:00;-;-;-;-;-
2017-04-02T22:10:00;8.7;-;94;92;1025.4
2017-04-02T22:20:00;8.5;-;155;92;1025.7
2017-04-02T22:30:00;8.4;-;269;93;1025.7
2017-04-02T22:40:00;8.3;-;216;93;1025.7
2017-04-02T22:50:00;8.2;-;243;93;1025.7
2017-04-02T23:00:00;8.0;-;244;94;1025.7
2017-04-02T23:10:00;7.9;-;278;94;1025.7
2017-04-02T23:20:00;7.8;-;91;94;1026.1
2017-04-02T23:30:00;7.3;0.8;89;94;1026.1
2017-04-02T23:40:00;7.1;0.3;154;95;1026.4
2017-04-02T23:50:00;7.1;-;96;95;1026.4
2017-04-03T00:00:00;7.1;-;217;96;1026.4
2017-04-03T00:10:00;7.1;-;82;96;1026.4
2017-04-03T00:20:00;6.9;0.3;88;96;1026.4
2017-04-03T00:30:00;6.7;0.8;78;96;1026.8
2017-04-03T00:40:00;6.8;-;240;96;1026.8
2017-04-03T00:50:00;6.8;-;101;96;1026.8
2017-04-03T01:00:00;6.9;-;83;97;1026.8
2017-04-03T01:10:00;7.0;-;87;97;1026.8
2017-04-03T01:20:00;7.1;0.3;72;97;1026.8
2017-04-03T01:30:00;7.0;0.3;109;97;1026.8
2017-04-03T01:40:00;7.0;-;293;97;1026.8
2017-04-03T01:50:00;6.9;-;102;97;1026.8
2017-04-03T02:00:00;7.1;-;72;97;1026.8
2017-04-03T02:10:00;7.1;-;73;97;1026.8
2017-04-03T02:20:00;7.2;-;91;97;1026.8
2017-04-03T02:30:00;7.2;-;94;97;1026.8
2017-04-03T02:40:00;7.2;-;77;97;1026.8
2017-04-03T02:50:00;7.1;-;94;97;1026.8
2017-04-03T03:00:00;7.2;0.3;81;97;1026.8
2017-04-03T03:10:00;7.2;-;91;97;1026.8
2017-04-03T03:20:00;7.1;-;114;97;1026.8
2017-04-03T03:30:00;7.1;-;86;97;1026.8
2017-04-03T03:40:00;7.1;-;93;97;1026.8
2017-04-03T03:50:00;7.1;0.3;75;97;1026.8
2017-04-03T04:00:00;6.9;-;82;97;1026.8
2017-04-03T04:10:00;6.9;-;82;97;1026.8
2017-04-03T04:20:00;7.0;-;92;97;1026.8
2017-04-03T04:30:00;7.0;-;103;97;1026.8
2017-04-03T04:40:00;7.1;-;271;97;1026.8
2017-04-03T04:50:00;7.2;-;87;97;1026.8
2017-04-03T05:00:00;7.2;-;124;97;1026.8
2017-04-03T05:10:00;7.1;-;93;97;1026.8
2017-04-03T05:20:00;7.0;-;59;97;1026.8
2017-04-03T05:30:00;7.1;-;59;97;1026.8
2017-04-03T05:40:00;7.1;-;59;97;1026.8
2017-04-03T05:50:00;7.2;-;96;97;1026.8
2017-04-03T06:00:00;7.1;-;96;97;1026.8
2017-04-03T06:10:00;7.1;-;80;97;1026.8
2017-04-03T06:20:00;7.2;-;99;97;1026.8
2017-04-03T06:30:00;7.2;-;99;97;1027.1
2017-04-03T06:40:00;7.3;-;99;97;1027.1
2017-04-03T06:50:00;7.3;-;83;96;1027.1
2017-04-03T07:00:00;7.2;-;83;96;1027.1
2017-04-03T07:10:00;7.3;-;135;96;1027.1
2017-04-03T07:20:00;7.3;-;130;96;1027.1
2017-04-03T07:30:00;7.3;-;128;96;1027.4
2017-04-03T07:40:00;7.3;-;131;96;1027.4
2017-04-03T07:50:00;7.3;-;131;96;1027.4
2017-04-03T08:00:00;7.3;-;87;96;1027.4
2017-04-03T08:10:00;7.3;-;46;96;1027.8
2017-04-03T08:20:00;7.3;-;90;96;1027.8
2017-04-03T08:30:00;-;-;-;-;-
2017-04-03T08:40:00;-;-;-;-;-
2017-04-03T08:50:00;-;-;-;-;-
2017-04-03T09:00:00;7.4;-;126;96;1027.8
2017-04-03T09:10:00;7.3;-;113;95;1028.1
2017-04-03T09:20:00;7.3;-;91;95;1028.1
2017-04-03T09:30:00;7.3;-;131;95;1028.1
2017-04-03T09:40:00;7.3;-;91;95;1028.1
2017-04-03T09:50:00;7.3;-;132;95;1028.1
2017-04-03T10:00:00;7.4;-;177;95;1028.1
2017-04-03T10:10:00;7.5;-;76;95;1028.1
2017-04-03T10:20:00;7.4;0.3;177;94;1028.1
2017-04-03T10:30:00;7.6;-;87;95;1028.1
2017-04-03T10:40:00;7.6;-;68;94;1028.1
2017-04-03T10:50:00;7.7;-;81;94;1028.1
2017-04-03T11:00:00;7.8;-;77;94;1028.4
2017-04-03T11:10:00;7.9;-;170;93;1028.4
2017-04-03T11:20:00;7.9;-;124;93;1028.4
2017-04-03T11:30:00;7.8;-;103;93;1028.4
2017-04-03T11:40:00;7.9;-;126;93;1028.4
2017-04-03T11:50:00;8.1;-;96;93;1028.4
2017-04-03T12:00:00;8.2;-;96;92;1028.4
2017-04-03T12:10:00;8.6;-;159;92;1028.1
2017-04-03T12:20:00;8.4;-;114;92;1028.4
2017-04-03T12:30:00;8.7;-;122;91;1028.4
2017-04-03T12:40:00;8.9;-;172;90;1028.1
2017-04-03T12:50:00;9.2;-;26;91;1028.1
2017-04-03T13:00:00;9.4;-;117;89;1028.1
2017-04-03T13:10:00;9.5;-;84;89;1028.1
2017-04-03T13:20:00;9.5;-;160;89;1028.1
2017-04-03T13:30:00;9.6;-;153;89;1028.1
2017-04-03T13:40:00;9.6;-;120;88;1028.1
2017-04-03T13:50:00;9.7;-;75;88;1027.8
2017-04-03T14:00:00;10.1;-;197;87;1027.8
2017-04-03T14:10:00;10.6;-;91;86;1027.8
2017-04-03T14:20:00;10.9;-;98;85;1027.4
2017-04-03T14:30:00;10.7;-;129;84;1027.4
2017-04-03T14:40:00;-;-;-;-;-
2017-04-03T14:50:00;-;-;-;-;-
2017-04-03T15:00:00;11.6;-;150;82;1027.4
2017-04-03T15:10:00;12.0;-;82;79;1027.1
2017-04-03T15:20:00;12.8;-;167;79;1027.1
2017-04-03T15:30:00;13.1;-;282;77;1027.1
2017-04-03T15:40:00;13.1;0.3;273;76;1027.1
2017-04-03T15:50:00;13.3;-;75;76;1026.8
2017-04-03T16:00:00;13.4;0.3;65;78;1026.8
2017-04-03T16:10:00;13.4;0.3;136;77;1026.8
2017-04-03T16:20:00;13.3;0.3;84;77;1026.8
2017-04-03T16:30:00;13.5;0.3;86;76;1026.8
2017-04-03T16:40:00;13.5;0.3;74;76;1026.4
2017-04-03T16:50:00;13.7;0.3;72;75;1026.4
2017-04-03T17:00:00;13.7;0.3;86;75;1026.4
2017-04-03T17:10:00;14.1;-;109;74;1026.4
2017-04-03T17:20:00;-;-;-;-;-
2017-04-03T17:30:00;-;-;-;-;-
2017-04-03T17:40:00;-;-;-;-;-
2017-04-03T17:50:00;-;-;-;-;-
2017-04-03T18:00:00;-;-;-;-;-
2017-04-03T18:10:00;14.2;-;93;73;1025.7
2017-04-03T18:20:00;13.8;0.3;85;75;1025.7
2017-04-03T18:30:00;13.6;0.3;96;75;1025.7
2017-04-03T18:40:00;13.4;-;89;76;1025.7
2017-04-03T18:50:00;13.3;-;110;76;1025.4
2017-04-03T19:00:00;13.1;-;107;77;1025.4
2017-04-03T19:10:00;12.9;-;136;77;1025.4
2017-04-03T19:20:00;12.5;-;86;79;1025.4
2017-04-03T19:30:00;12.2;-;86;80;1025.4
2017-04-03T19:40:00;11.9;-;86;81;1025.4
2017-04-03T19:50:00;11.6;-;86;83;1025.4
2017-04-03T20:00:00;11.2;-;86;84;1025.4
2017-04-03T20:10:00;10.9;-;86;85;1025.4
2017-04-03T20:20:00;10.6;-;86;86;1025.4
2017-04-03T20:30:00;10.3;-;86;87;1025.4
2017-04-03T20:40:00;10.1;-;86;87;1025.4
2017-04-03T20:50:00;9.7;-;86;88;1025.4
2017-04-03T21:00:00;9.3;-;86;89;1025.4
2017-04-03T21:10:00;9.3;-;86;91;1025.4
2017-04-03T21:20:00;9.3;-;86;91;1025.4
2017-04-03T21:30:00;8.9;-;86;91;1025.4
2017-04-03T21:40:00;8.6;-;86;91;1025.7
2017-04-03T21:50:00;8.3;-;86;92;1025.4
2017-04-03T22:00:00;8.1;-;86;92;1025.4
2017-04-03T22:10:00;7.9;-;86;92;1025.4
2017-04-03T22:20:00;7.9;-;86;93;1025.4
2017-04-03T22:30:00;7.7;-;86;93;1025.4
2017-04-03T22:40:00;7.7;-;86;94;1025.4
2017-04-03T22:50:00;7.8;-;86;94;1025.1
2017-04-03T23:00:00;7.7;-;86;94;1025.1
2017-04-03T23:10:00;7.3;-;86;94;1025.1
2017-04-03T23:20:00;7.5;-;86;95;1025.1
2017-04-03T23:30:00;7.4;-;86;95;1025.1
2017-04-03T23:40:00;7.4;-;86;95;1025.1
2017-04-03T23:50:00;7.1;-;86;95;1025.1
2017-04-04T00:00:00;7.1;-;86;96;1025.1
2017-04-04T00:10:00;7.1;-;86;96;1025.1
2017-04-04T00:20:00;7.1;-;86;96;1025.1
2017-04-04T00:30:00;7.0;-;86;96;1025.1
2017-04-04T00:40:00;7.0;-;86;96;1025.1
2017-04-04T00:50:00;7.2;-;86;96;1025.1
2017-04-04T01:00:00;7.0;-;86;96;1025.1
2017-04-04T01:10:00;7.1;-;86;96;1024.7
2017-04-04T01:20:00;6.7;-;86;96;1024.7
2017-04-04T01:30:00;6.6;-;86;96;1024.7
2017-04-04T01:40:00;6.4;-;86;96;1024.7
2017-04-04T01:50:00;6.4;-;86;97;1024.7
2017-04-04T02:00:00;6.7;-;86;97;1024.7
2017-04-04T02:10:00;6.7;-;86;97;1024.7
2017-04-04T02:20:00;6.7;-;86;97;1024.4
2017-04-04T02:30:00;6.7;-;86;97;1024.4
2017-04-04T02:40:00;6.9;-;73;97;1024.4
2017-04-04T02:50:00;6.8;-;73;97;1024.0
2017-04-04T03:00:00;6.9;-;73;97;1024.4
2017-04-04T03:10:00;6.8;-;73;97;1024.0
2017-04-04T03:20:00;6.7;-;73;97;1024.0
2017-04-04T03:30:00;6.7;-;73;97;1024.0
2017-04-04T03:40:00;6.4;-;73;97;1024.0
2017-04-04T03:50:00;6.3;-;73;97;1023.7
2017-04-04T04:00:00;6.3;-;73;97;1023.7
2017-04-04T04:10:00;6.4;-;73;98;1023.7
2017-04-04T04:20:00;6.4;-;72;98;1023.7
2017-04-04T04:30:00;6.3;-;72;97;1023.7
2017-04-04T04:40:00;6.2;-;72;97;1023.7
2017-04-04T04:50:00;6.4;-;72;98;1023.7
2017-04-04T05:00:00;6.5;-;72;98;1023.7
2017-04-04T05:10:00;6.6;-;72;98;1023.4
2017-04-04T05:20:00;6.4;-;72;97;1023.4
2017-04-04T05:30:00;6.3;-;72;97;1023.4
2017-04-04T05:40:00;6.3;-;72;98;1023.4
2017-04-04T05:50:00;6.4;-;72;98;1023.4
2017-04-04T06:00:00;6.4;-;72;98;1023.4
2017-04-04T06:10:00;6.1;-;72;97;1023.4
2017-04-04T06:20:00;6.0;-;72;98;1023.4
2017-04-04T06:30:00;5.9;-;72;98;1023.4
2017-04-04T06:40:00;5.7;-;72;97;1023.4
2017-04-04T06:50:00;5.6;-;72;98;1023.4
2017-04-04T07:00:00;5.3;-;72;98;1023.4
2017-04-04T07:10:00;5.2;-;72;98;1023.4
2017-04-04T07:20:00;5.0;-;72;98;1023.4
2017-04-04T07:30:00;5.2;-;72;98;1023.7
2017-04-04T07:40:00;5.1;-;72;98;1023.7
2017-04-04T07:50:00;4.9;-;72;98;1023.7
2017-04-04T08:00:00;5.0;-;72;98;1023.7
2017-04-04T08:10:00;5.3;-;72;98;1023.7
2017-04-04T08:20:00;-;-;-;-;-
2017-04-04T08:30:00;-;-;-;-;-
2017-04-04T08:40:00;-;-;-;-;-
2017-04-04T08:50:00;-;-;-;-;-
2017-04-04T09:00:00;7.3;-;72;99;1024.0
2017-04-04T09:10:00;7.7;-;72;99;1024.0
2017-04-04T09:20:00;8.2;-;72;99;1024.0
2017-04-04T09:30:00;8.5;-;72;99;1024.0
2017-04-04T09:40:00;8.8;-;72;99;1024.0
2017-04-04T09:50:00;9.2;-;72;99;1024.0
2017-04-04T10:00:00;9.3;-;56;99;1024.0
2017-04-04T10:10:00;9.5;-;283;98;1024.0
2017-04-04T10:20:00;9.9;-;283;98;1024.4
2017-04-04T10:30:00;10.5;-;287;95;1024.4
2017-04-04T10:40:00;11.2;-;89;88;1024.4
2017-04-04T10:50:00;11.9;-;298;82;1024.4
